unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb
1786099434,2024540,14240,83886080,16722550784,1549,0,8530,8530,40,7.7,619957
1786099444,2018608,14240,83886080,16767680512,1549,0,8537,8537,34,7.7,618415
1786099454,2021684,14240,83886080,16819113984,1549,0,8542,8542,41,7.7,621088
1786099464,2016520,14240,83886080,16866340864,1550,0,8548,8548,41,7.7,620909
1786099474,2016224,14240,83886080,16890482688,1550,0,8553,8553,35,7.7,623291
1786099484,2027584,14240,83886080,16934572032,1550,0,8557,8557,43,7.7,618017
1786099494,2018028,14240,83886080,16985997312,1550,0,8565,8565,33,7.7,624030
1786099504,2021836,14240,83886080,17018535936,1550,0,8570,8570,39,7.7,620202
1786099514,2019128,14240,83886080,15997263872,1550,0,8577,8577,35,7.7,621346
1786099525,2022936,14240,83886080,16049758208,1549,0,8583,8583,39,7.7,619823
1786099535,2022596,14240,83886080,15013801984,1549,0,8589,8589,37,7.7,623542
1786099545,2024160,14240,83886080,15056838656,1549,0,8595,8595,41,7.7,617995
1786099555,2021596,14240,83886080,15092523008,1549,0,8602,8602,37,7.7,621983
1786099565,2026848,14240,83886080,14048178176,1549,0,8607,8607,43,7.7,621286
1786099575,2018536,14240,83886080,14081761280,1549,0,8615,8615,34,7.7,619610
1786099585,2023860,14240,83886080,14112202752,1549,0,8620,8620,40,7.7,618747
1786099595,2018544,14240,83886080,14135291904,1548,0,8624,8624,51,7.7,626631
1786099605,2020740,14240,83886080,13085683712,1548,0,8632,8632,37,7.7,617910
1786099615,2026184,14240,83886080,13116125184,1548,0,8636,8636,48,7.7,629407
1786099625,2016148,14240,83886080,13135020032,1548,0,8641,8641,51,7.7,617969
1786099635,2023440,14240,83886080,13164404736,1548,0,8648,8648,42,7.7,619572
1786099645,2016800,14240,83886080,13187497984,1547,0,8653,8653,45,7.7,617941
1786099656,2015712,14240,83886080,13209534464,1547,0,8660,8660,37,7.7,618068
1786099666,2027992,14240,83886080,13236826112,1547,0,8665,8665,44,7.7,617915
1786099676,2016140,14240,83886080,13257818112,1547,0,8669,8669,53,7.7,619129
1786099686,2019336,14240,83886080,13267263488,1547,0,8674,8674,44,7.7,618592
1786099696,2019656,14240,83886080,13293506560,1546,0,8678,8678,48,7.7,617997
1786099706,2019832,14240,83886080,13319745536,1546,0,8686,8686,38,7.7,620564
1786099716,2015776,14240,83886080,13331292160,1546,0,8686,8686,58,7.7,625784
1786099726,2016272,14240,83886080,13349134336,1546,0,8691,8691,55,7.7,620051
1786099736,2022696,14240,83886080,13376425984,1546,0,8698,8698,40,7.7,618041
1786099746,2016256,14240,83886080,13402660864,1545,0,8703,8703,45,7.7,620352
1786099757,2016616,14240,83886080,13420503040,1545,0,8711,8711,32,7.7,617950
1786099767,2023408,14240,83886080,13446750208,1545,0,8716,8716,39,7.7,621813
1786099777,2018044,14240,83886080,13471932416,1545,0,8723,8723,35,7.7,617957
1786099787,2022056,14240,83886080,13493981184,1545,0,8728,8728,40,7.7,618254
1786099797,2018332,14240,83886080,13519167488,1544,0,8735,8732,52,7.7,619821
1786099807,2024584,14240,83886080,13546455040,1544,0,8740,8740,40,7.7,618003
1786099817,2026116,14240,83886080,13568503808,1544,0,8744,8744,49,7.7,617991
1786099827,2016688,14240,83886080,13595787264,1544,0,8752,8752,29,7.7,619004
1786099837,2022244,14240,83886080,13624131584,1543,0,8756,8756,42,7.7,623123
1786099847,2024096,14240,83886080,13645119488,1543,0,8762,8762,41,7.7,620783
1786099857,2021200,14240,83886080,13672415232,1543,0,8769,8769,37,7.7,618351
1786099868,2021904,14240,83886080,13700747264,1542,0,8774,8774,44,7.7,621204
1786099878,2018972,14240,83886080,13719642112,1542,0,8782,8782,34,7.7,622548
1786099888,2019084,14240,83886080,13747978240,1542,0,8788,8788,38,7.7,619736
1786099898,2021660,14240,83886080,13771071488,1542,0,8794,8794,40,7.7,618091
1786099908,2018540,14240,83886080,13795213312,1541,0,8802,8802,33,7.7,629734
1786099918,2020636,14240,83886080,13819355136,1541,0,8807,8806,46,7.7,619851
1786099928,2017440,14240,83886080,13842448384,1541,0,8813,8813,41,7.7,621789
1786099938,2018388,14240,83886080,13847695360,1541,0,8817,8817,41,7.7,619354
1786099948,2024500,14240,83886080,13876035584,1541,0,8821,8821,46,7.7,618334
1786099958,2019968,14240,83886080,13902270464,1540,0,8829,8829,35,7.7,619284
1786099968,2015904,14240,83886080,13914865664,1540,0,8830,8830,54,7.7,620338
1786099979,2030736,14240,83886080,13933760512,1540,0,8834,8834,64,7.7,619296
1786099989,2018924,14240,83886080,13966299136,1540,0,8842,8842,36,7.7,619684
1786099999,2025352,14240,83886080,13999886336,1539,0,8846,8846,47,7.7,619098
1786100009,2015632,14240,83886080,14006181888,1539,0,8850,8848,53,7.7,618033
1786100019,2022108,14240,83886080,14051315712,1539,0,8855,8855,40,7.7,622180
1786100029,2016916,14240,83886080,14091198464,1539,0,8860,8860,45,7.7,620859
1786100039,2016076,14240,83886080,14120595456,1539,0,8864,8864,52,7.7,620623
1786100050,2023424,14240,83886080,14143676416,1539,0,8868,8868,52,7.7,619720
1786100060,2015892,14240,83886080,14181470208,1539,0,8872,8872,52,7.7,621822
1786100070,2016832,14240,83886080,14214004736,1539,0,8880,8880,36,7.7,620144
1786100080,2019160,14240,83886080,14261239808,1539,0,8884,8884,38,7.7,623267
1786100090,2023336,14240,83886080,14292725760,1539,0,8888,8888,45,7.7,617876
1786100100,2015404,14240,83886080,14314770432,1540,0,8896,8896,32,7.7,622462
1786100110,2016548,14240,83886080,14332608512,1540,0,8900,8900,42,7.7,617970
1786100120,2016800,14240,83886080,14339956736,1540,0,8905,8905,41,7.7,617981
1786100131,2016920,14240,83886080,14365143040,1540,0,8912,8912,37,7.7,617972
1786100141,2017364,14240,83886080,14382993408,1540,0,8917,8917,42,7.7,617932
1786100151,2016116,14240,83886080,14399782912,1541,0,8925,8925,30,7.7,622224
1786100161,2017920,14240,83886080,14415527936,1541,0,8929,8929,42,7.7,617917
1786100171,2016916,14240,83886080,14430220288,1541,0,8934,8934,49,7.7,620176
1786100181,2017460,14240,83886080,14453313536,1541,0,8942,8942,34,7.7,629952
1786100191,2017204,14240,83886080,14462763008,1541,0,8946,8946,45,7.7,620785
1786100201,2015744,14240,83886080,14482702336,1541,0,8950,8950,52,7.7,622661
1786100211,2016264,14240,83886080,14509989888,1542,0,8958,8958,36,7.7,618090
1786100221,2018152,14240,83886080,14527840256,1542,0,8962,8962,46,7.7,618900
1786100232,2015856,14240,83886080,14545682432,1542,0,8967,8966,53,7.7,619079
1786100242,2017584,14240,83886080,14566670336,1542,0,8974,8974,40,7.7,620823
1786100252,2017240,14240,83886080,14579265536,1543,0,8979,8979,43,7.7,618079
1786100262,2016340,14240,83886080,14591864832,1543,0,8986,8986,38,7.7,617956
1786100272,2017312,14240,83886080,14597111808,1543,0,8991,8991,42,7.7,620774
1786100282,2016080,14240,83886080,14600257536,1543,0,8999,8998,36,7.7,619689
1786100292,2017024,14240,83886080,14601306112,1543,0,8999,8999,56,7.7,618561
1786100303,2017768,14240,83886080,14603403264,1543,0,9003,9003,60,7.7,621190
1786100313,2015472,14240,83886080,14607609856,1543,0,9011,9011,34,7.7,623086
1786100323,2016340,14240,83886080,14609707008,1543,0,9016,9016,39,7.7,622726
1786100333,2016364,14240,83886080,14611804160,1543,0,9021,9021,45,7.7,617923
1786100343,2015940,14240,83886080,14614953984,1543,0,9029,9029,34,7.7,617952
1786100353,2018016,14240,83886080,14618099712,1543,0,9033,9033,46,7.7,617944
1786100363,2016736,14240,83886080,14619148288,1543,0,9037,9037,52,7.7,620027
1786100373,2018640,14240,83886080,14622298112,1543,0,9041,9041,54,7.7,617971
1786100383,2016728,14240,83886080,14625452032,1543,0,9046,9045,52,7.7,619629
1786100393,2016536,14240,83886080,14632792064,1543,0,9053,9053,39,7.7,621066
1786100403,2016504,14240,83886080,14636990464,1543,0,9058,9058,42,7.7,619702
1786100413,2016780,14240,83886080,14646439936,1543,0,9065,9065,36,7.7,617987
1786100424,2018480,14240,83886080,14655885312,1543,0,9070,9070,42,7.7,620738
1786100434,2015836,14240,83886080,14663233536,1543,0,9078,9078,33,7.7,623646
1786100444,2017484,14240,83886080,14668484608,1543,0,9082,9082,44,7.7,625248
1786100454,2016000,14240,83886080,14670581760,1543,0,9090,9090,31,7.7,622878
1786100464,2016972,14240,83886080,14671630336,1543,0,9095,9095,36,7.7,618327
1786100474,2016808,14240,83886080,14675824640,1543,0,9099,9099,44,7.7,622456
1786100484,2016144,14240,83886080,14677925888,1543,0,9107,9107,33,7.7,620149
1786100494,2017788,14240,83886080,14680027136,1543,0,9111,9111,42,7.7,620119
1786100504,2015788,14240,83886080,14683176960,1543,0,9119,9119,30,7.7,619136
1786100515,2017040,14240,83886080,14690525184,1543,0,9124,9124,37,7.7,617982
1786100525,2016876,14240,83886080,14704168960,1543,0,9128,9128,46,7.7,618435
1786100535,2015600,14240,83886080,14734606336,1544,0,9136,9136,33,7.7,620121
1786100545,2017576,14240,83886080,14748254208,1544,0,9140,9140,43,7.7,618006
1786100555,2016200,14240,83886080,14773444608,1544,0,9148,9148,34,7.7,619006
1786100565,2017216,14240,83886080,14787084288,1544,0,9153,9153,37,7.7,619489
1786100575,2016052,14240,83886080,14802829312,1545,0,9160,9160,34,7.7,619125
1786100585,2016696,14240,83886080,14822772736,1545,0,9166,9166,34,7.7,618725
1786100595,2016484,14240,83886080,14840614912,1545,0,9173,9173,32,7.7,622126
1786100605,2018320,14240,83886080,14858457088,1545,0,9177,9177,40,7.7,621486
1786100615,2015664,14240,83886080,14874202112,1546,0,9183,9183,42,7.7,626482
1786100626,2015960,14240,83886080,14889947136,1546,0,9187,9187,49,7.7,629625
1786100636,2016576,14240,83886080,14904639488,1546,0,9191,9191,52,7.7,618757
1786100646,2015928,14240,83886080,14934032384,1546,0,9199,9199,34,7.7,618005
1786100656,2016856,14240,83886080,14946627584,1546,0,9203,9203,42,7.7,618038
1786100667,2016008,14240,83886080,14953971712,1546,0,9204,9204,56,7.7,628755
1786100677,2016560,14240,83886080,14980214784,1547,0,9212,9212,36,7.7,620157
1786100687,2018548,14240,83886080,14997008384,1547,0,9216,9216,44,7.7,617946
1786100697,2016880,14240,83886080,15041093632,1547,0,9224,9224,34,7.7,621278
1786100707,2022504,14240,83886080,15074672640,1547,0,9228,9228,43,7.7,619238
1786100717,2019408,14240,83886080,15126106112,1548,0,9236,9236,34,7.7,618344
1786100728,2019800,14240,83886080,15165997056,1548,0,9241,9241,41,7.7,620136
1786100738,2018196,14240,83886080,15222669312,1548,0,9248,9248,33,7.7,617949
1786100748,2024584,14240,83886080,15265705984,1549,0,9253,9253,42,7.7,620120
1786100758,2016872,14240,83886080,15311888384,1549,0,9260,9260,39,7.7,619339
1786100768,2022376,14240,83886080,15366467584,1549,0,9266,9266,41,7.7,618558
1786100778,2021892,14240,83886080,15428390912,1550,0,9273,9273,39,7.7,617970
1786100788,2016512,14240,83886080,15475621888,1550,0,9280,9280,33,7.7,620046
1786100798,2024660,14240,83886080,15523909632,1550,0,9285,9285,40,7.7,618491
1786100808,2017008,14240,83886080,15581638656,1550,0,9293,9293,33,7.7,618144
1786100818,2018856,14240,83886080,15616274432,1550,0,9298,9298,37,7.7,621161
1786100829,2024944,14240,83886080,15654060032,1550,0,9302,9302,46,7.7,618798
1786100839,2019900,14240,83886080,15701295104,1550,0,9310,9310,37,7.7,617998
1786100849,2020268,14240,83886080,15741177856,1550,0,9315,9315,42,7.7,623085
1786100859,2017092,14240,83886080,15781064704,1551,0,9320,9320,45,7.7,622165
1786100869,2020192,14240,83886080,15840886784,1551,0,9328,9328,35,7.7,618009
1786100879,2025476,14240,83886080,15876571136,1551,0,9332,9332,44,7.7,620185
1786100889,2018628,14240,83886080,15938502656,1552,0,9340,9340,33,7.7,618041
1786100899,2021764,14240,83886080,15984680960,1552,0,9346,9346,36,7.7,618392
1786100909,2022672,14240,83886080,16017219584,1552,0,9350,9350,41,7.7,620264
1786100920,2019644,14240,83886080,16077045760,1552,0,9358,9358,35,7.7,620879
1786100930,2021824,14240,83886080,16129523712,1552,0,9364,9364,36,7.7,617920
1786100940,2016868,14240,83886080,16176758784,1552,0,9370,9370,37,7.7,619590
1786100950,2023324,14240,83886080,16219791360,1553,0,9376,9376,40,7.7,621936
1786100960,2016424,14240,83886080,16252329984,1553,0,9383,9383,36,7.7,631184
1786100970,2019144,14240,83886080,16290115584,1553,0,9388,9388,43,7.7,620432
1786100980,2019344,14240,83886080,16328953856,1553,0,9396,9396,37,7.7,618036
1786100990,2017572,14240,83886080,16361488384,1553,0,9400,9400,47,7.7,619081
1786101000,2023880,14240,83886080,16405573632,1553,0,9408,9408,37,7.7,617943
1786101010,2016732,14240,83886080,16440205312,1553,0,9412,9412,49,7.7,620585
1786101020,2019004,14240,83886080,16469594112,1554,0,9420,9420,31,7.7,620947
1786101030,2027388,14240,83886080,16514732032,1554,0,9424,9424,43,7.7,617962
1786101040,2017672,14240,83886080,16560914432,1554,0,9432,9432,32,7.7,618428
1786101051,2020060,14240,83886080,16596598784,1554,0,9437,9437,39,7.7,621215
1786101061,2030288,14240,83886080,16634388480,1554,0,9441,9441,45,7.7,617936
1786101071,2017628,14240,83886080,14520463360,1554,0,9449,9449,35,7.7,619726
1786101081,2024624,14240,83886080,14547755008,1553,0,9453,9453,43,7.7,620072
1786101091,2017080,14240,83886080,14579240960,1553,0,9458,9458,46,7.7,617900
1786101101,2025668,14240,83886080,13535924224,1553,0,9465,9465,41,7.7,622320
1786101111,2027460,14240,83886080,13553778688,1553,0,9470,9470,48,7.7,619589
1786101121,2018328,14240,83886080,13581094912,1553,0,9478,9478,34,7.7,622809
1786101131,2026404,14240,83886080,13609455616,1553,0,9482,9482,44,7.7,628925
1786101141,2016576,14240,83886080,13613654016,1553,0,9482,9482,60,7.7,618023
1786101151,2021216,14240,83886080,13637795840,1552,0,9490,9490,39,7.7,620757
1786101162,2027404,14240,83886080,13665083392,1552,0,9494,9494,48,7.7,621068
1786101172,2017808,14240,83886080,13683978240,1552,0,9498,9498,55,7.7,618691
1786101182,2019708,14240,83886080,13706018816,1552,0,9506,9506,37,7.7,617918
1786101192,2028040,14240,83886080,13731209216,1552,0,9510,9510,48,7.7,617930
1786101202,2017588,14240,83886080,13746954240,1552,0,9515,9515,51,7.7,622289
1786101212,2023892,14240,83886080,13771091968,1551,0,9522,9522,40,7.7,620046
1786101222,2017124,14240,83886080,13795233792,1551,0,9527,9527,47,7.7,618868
1786101232,2017192,14240,83886080,13803630592,1551,0,9531,9531,54,7.7,617903
1786101243,2025828,14240,83886080,13813075968,1551,0,9535,9535,55,7.7,621236
1786101253,2017268,14240,83886080,13836169216,1551,0,9539,9539,53,7.7,617942
1786101263,2022696,14240,83886080,13861363712,1551,0,9547,9547,40,7.7,619781
1786101273,2018688,14240,83886080,13868707840,1551,0,9547,9547,60,7.7,618037
1786101283,2017192,14240,83886080,13890748416,1550,0,9555,9555,31,7.7,619620
1786101293,2025460,14240,83886080,13913841664,1550,0,9559,9559,42,7.7,618633
1786101303,2017428,14240,83886080,13947428864,1550,0,9564,9564,45,7.7,617968
1786101313,2024380,14240,83886080,13975769088,1550,0,9571,9571,36,7.7,619987
1786101323,2023104,14240,83886080,14010404864,1550,0,9577,9577,40,7.7,621464
1786101333,2022480,14240,83886080,14046089216,1549,0,9583,9583,41,7.7,618083
1786101344,2018128,14240,83886080,14078631936,1549,0,9591,9591,32,7.7,622377
1786101354,2021612,14240,83886080,14115364864,1549,0,9597,9597,35,7.7,617961
1786101364,2019488,14240,83886080,14147903488,1548,0,9601,9601,45,7.7,618044
1786101374,2017408,14240,83886080,14153146368,1548,0,9606,9606,35,7.7,620365
1786101384,2026688,14240,83886080,14190936064,1548,0,9611,9611,39,7.7,619133
1786101394,2018540,14240,83886080,14224523264,1548,0,9618,9617,42,7.7,628085
1786101404,2020780,14240,83886080,14260207616,1548,0,9623,9623,41,7.7,621267
1786101414,2017700,14240,83886080,14296944640,1547,0,9628,9628,48,7.7,622855
1786101424,2022164,14240,83886080,14339977216,1547,0,9636,9636,37,7.7,618024
1786101434,2017500,14240,83886080,14373564416,1547,0,9640,9640,49,7.7,620512
1786101445,2024816,14240,83886080,14414499840,1547,0,9648,9648,39,7.7,618023
1786101455,2018184,14240,83886080,14450184192,1546,0,9652,9652,49,7.7,620074
1786101465,2017804,14240,83886080,14473281536,1546,0,9656,9656,53,7.7,625663
1786101475,2028204,14240,83886080,14495318016,1546,0,9660,9660,52,7.7,619685
1786101485,2017388,14240,83886080,14528905216,1546,0,9667,9666,42,7.7,621278
1786101495,2024152,14240,83886080,14569840640,1545,0,9672,9672,40,7.7,619085
1786101505,2023800,14240,83886080,14593978368,1545,0,9677,9677,39,7.7,619395
1786101515,2019668,14240,83886080,14632812544,1545,0,9684,9684,32,7.7,621631
1786101525,2026448,14240,83886080,14672723968,1545,0,9689,9689,39,7.7,622044
1786101535,2027284,14240,83886080,14705258496,1544,0,9694,9694,44,7.7,620675
1786101545,2023600,14240,83886080,14743044096,1544,0,9701,9701,38,7.7,619859
1786101555,2022848,14240,83886080,14779781120,1544,0,9707,9707,41,7.7,621533
1786101566,2024908,14240,83886080,14812315648,1544,0,9713,9713,43,7.7,619788
1786101576,2019948,14240,83886080,14848004096,1543,0,9721,9721,33,7.7,618023
1786101586,2019728,14240,83886080,14882639872,1543,0,9727,9727,35,7.7,617988
1786101596,2018660,14240,83886080,14906781696,1543,0,9733,9733,36,7.7,623247
1786101606,2018012,14240,83886080,14914134016,1543,0,9739,9739,39,7.7,618982
1786101616,2017540,14240,83886080,14923575296,1543,0,9743,9743,50,7.7,623764
1786101626,2017500,14240,83886080,14939320320,1543,0,9751,9751,36,7.7,618310
1786101636,2017664,14240,83886080,14948765696,1543,0,9755,9755,45,7.7,621120
1786101646,2017772,14240,83886080,14956109824,1543,0,9760,9760,49,7.7,618571
1786101656,2018280,14240,83886080,14961356800,1543,0,9764,9764,46,7.7,619213
1786101666,2018124,14240,83886080,14969757696,1543,0,9768,9768,47,7.7,618045
1786101677,2018516,14240,83886080,14975004672,1543,0,9776,9776,36,7.7,620173
1786101687,2016252,14240,83886080,14979203072,1543,0,9777,9777,52,7.7,618024
1786101697,2017140,14240,83886080,14983401472,1543,0,9781,9781,55,7.7,620855
1786101707,2017972,14240,83886080,14991798272,1543,0,9789,9789,37,7.7,620427
1786101717,2018548,14240,83886080,14998097920,1543,0,9794,9794,42,7.7,619385
1786101727,2017700,14240,83886080,15006494720,1543,0,9801,9801,35,7.7,619135
1786101737,2017916,14240,83886080,15015940096,1543,0,9806,9806,40,7.7,619029
1786101747,2017932,14240,83886080,15024336896,1543,0,9812,9811,45,7.7,619048
1786101757,2016836,14240,83886080,15033782272,1543,0,9818,9818,38,7.7,619051
1786101767,2018580,14240,83886080,15042179072,1543,0,9823,9823,41,7.7,621360
1786101777,2017068,14240,83886080,15052677120,1543,0,9831,9831,33,7.7,620530
1786101787,2017548,14240,83886080,13981020160,1543,0,9836,9836,43,7.7,622504
1786101798,2019276,14240,83886080,13983117312,1543,0,9843,9843,39,7.7,618685
1786101808,2017528,14240,83886080,13985218560,1543,0,9850,9849,41,7.7,617915
1786101818,2018104,14240,83886080,13989416960,1543,0,9855,9855,40,7.7,617925
1786101828,2016568,14240,83886080,13989416960,1543,0,9856,9856,55,7.7,622136
1786101838,2017760,14240,83886080,13990465536,1542,0,9864,9864,33,7.7,617951
1786101848,2017168,14240,83886080,13994663936,1542,0,9868,9868,44,7.7,619092
1786101858,2018052,14240,83886080,13994663936,1542,0,9874,9874,44,7.7,618029
1786101868,2018524,14240,83886080,13994663936,1542,0,9879,9879,36,7.7,620115
1786101878,2018972,14240,83886080,13998862336,1542,0,9884,9884,42,7.7,617952
1786101888,2018012,14240,83886080,13999915008,1542,0,9892,9892,34,7.7,620911
1786101899,2016908,14240,83886080,14004113408,1542,0,9897,9896,46,7.7,621976
1786101909,2018244,14240,83886080,14004113408,1542,0,9904,9904,36,7.7,617967
