unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes
1786242535,3339836,14240,83886080,22223470592,1539,0,713,713,62,7.2,620878,2155872256,570425344,33554432,7340396
1786242545,3339884,14240,83886080,22223470592,1539,0,717,717,60,7.2,618988,2155872256,570425344,33554432,6816082
1786242556,3339932,14240,83886080,22223470592,1539,0,721,721,54,7.2,617794,2155872256,570425344,33554432,4718826
1786242566,3339956,14240,83886080,22223470592,1539,0,723,723,70,7.2,620247,2155872256,570425344,33554432,7340396
1786242576,3339956,14240,83886080,22223470592,1539,0,723,723,90,7.2,626167,2155872256,570425344,33554432,7340396
1786242586,3339956,14240,83886080,22223470592,1539,0,727,727,88,7.2,617851,2155872256,570425344,33554432,7340396
1786242596,3339956,14240,83886080,22223470592,1539,0,731,731,71,7.2,617844,2155872256,570425344,33554432,7340396
1786242606,3339956,14240,83886080,22223470592,1539,0,735,735,65,7.2,620692,2155872256,570425344,33554432,7340396
1786242616,3339956,14240,83886080,22223470592,1539,0,739,739,58,7.2,622678,2155872256,570425344,33554432,7340396
1786242626,3339956,14240,83886080,22223470592,1539,0,740,740,79,7.2,620044,2155872256,570425344,33554432,7340396
1786242636,3339956,14240,83886080,22223470592,1539,0,744,744,66,7.2,622209,2155872256,570425344,33554432,7340396
1786242646,3339956,14240,83886080,22223470592,1539,0,748,748,51,7.2,617880,2155872256,570425344,33554432,4718826
1786242656,3339956,14240,83886080,22223470592,1539,0,749,749,74,7.2,617816,2155872256,570425344,33554432,6816082
1786242667,3339956,14240,83886080,22223470592,1539,0,752,752,75,7.2,617812,2155872256,570425344,33554432,7340396
1786242677,3339956,14240,83886080,22223470592,1539,0,756,756,70,7.2,617764,2155872256,570425344,33554432,7340396
1786242687,3339956,14240,83886080,22223470592,1539,0,760,760,64,7.2,619494,2155872256,570425344,33554432,7340396
1786242697,3339956,14240,83886080,22223470592,1539,0,761,761,87,7.2,622206,2155872256,570425344,33554432,7340396
1786242707,3339956,14240,83886080,22223470592,1539,0,765,765,76,7.2,618207,2155872256,570425344,33554432,7340396
1786242717,3339956,14240,83886080,22223470592,1539,0,769,769,70,7.2,618379,2155872256,570425344,33554432,7340396
1786242727,3339956,14240,83886080,22223470592,1539,0,773,773,62,7.2,617823,2155872256,570425344,33554432,7340396
1786242737,3339956,14240,83886080,22223470592,1539,0,777,777,57,7.2,617831,2155872256,570425344,33554432,7340396
1786242747,3339956,14240,83886080,22223470592,1539,0,778,777,89,7.2,626976,2155872256,570425344,33554432,5243140
1786242757,3339956,14240,83886080,22223470592,1539,0,781,781,84,7.2,619623,2155872256,570425344,33554432,7340396
1786242767,3339956,14240,83886080,22223470592,1539,0,785,785,74,7.2,617806,2155872256,570425344,33554432,7340396
1786242777,3339956,14240,83886080,22223470592,1539,0,789,789,65,7.2,617859,2155872256,570425344,33554432,7340396
1786242787,3339956,14240,83886080,22223470592,1539,0,793,793,59,7.2,619038,2155872256,570425344,33554432,7340396
1786242798,3339956,14240,83886080,22223470592,1539,0,794,794,82,7.2,617842,2155872256,570425344,33554432,7340396
1786242808,3339956,14240,83886080,22223470592,1539,0,798,798,76,7.2,617835,2155872256,570425344,33554432,7340396
1786242818,3339968,14240,83886080,22223470592,1539,0,802,802,68,7.2,621487,2155872256,570425344,33554432,7340396
1786242828,3339992,14240,83886080,22223470592,1539,0,806,806,60,7.2,621576,2155872256,570425344,33554432,7340396
1786242838,3340008,14240,83886080,22223470592,1539,0,809,809,62,7.2,620186,2155872256,570425344,33554432,7340396
1786242848,3340012,14240,83886080,22223470592,1539,0,813,813,50,7.2,621384,2155872256,570425344,33554432,7340396
1786242858,3340032,14240,83886080,22223470592,1539,0,814,814,68,7.2,619147,2155872256,570425344,33554432,7340396
1786242868,3340032,14240,83886080,22223470592,1539,0,818,818,69,7.2,620646,2155872256,570425344,33554432,7340396
1786242878,3340044,14240,83886080,22223470592,1539,0,822,822,64,7.2,619478,2155872256,570425344,33554432,6291768
1786242888,3340044,14240,83886080,22223470592,1539,0,825,825,66,7.2,617831,2155872256,570425344,33554432,7340396
1786242899,3340044,14240,83886080,22223470592,1539,0,829,829,60,7.2,618633,2155872256,570425344,33554432,7340396
1786242909,3340044,14240,83886080,22223470592,1539,0,833,833,55,7.2,620452,2155872256,570425344,33554432,5243140
1786242919,3340044,14240,83886080,22223470592,1539,0,834,834,78,7.2,617820,2155872256,570425344,33554432,7340396
1786242929,3340044,14240,83886080,22223470592,1539,0,837,837,70,7.2,623226,2155872256,570425344,33554432,7340396
1786242939,3340044,14240,83886080,22223470592,1539,0,841,841,59,7.2,617827,2155872256,570425344,33554432,7340396
1786242949,3340044,14240,83886080,22223470592,1539,0,845,845,58,7.2,618688,2155872256,570425344,33554432,7340396
1786242959,3340044,14240,83886080,22223470592,1539,0,849,849,54,7.2,617886,2155872256,570425344,33554432,7340396
1786242969,3340044,14240,83886080,22223470592,1539,0,851,851,71,7.2,617843,2155872256,570425344,33554432,7340396
1786242979,3340044,14240,83886080,22223470592,1539,0,855,855,66,7.2,623308,2155872256,570425344,33554432,7340396
1786242989,3340044,14240,83886080,22223470592,1539,0,859,859,62,7.2,617846,2155872256,570425344,33554432,7340396
1786243000,3340044,14240,83886080,22223470592,1539,0,863,863,57,7.2,621292,2155872256,570425344,33554432,6816082
1786243010,3340044,14240,83886080,22223470592,1539,0,866,866,60,7.2,619065,2155872256,570425344,33554432,7340396
1786243020,3340044,14240,83886080,22223470592,1539,0,870,870,57,7.2,619128,2155872256,570425344,33554432,7340396
1786243030,3340044,14240,83886080,22223470592,1539,0,873,873,59,7.2,617905,2155872256,570425344,33554432,5767454
1786243040,3340044,14240,83886080,22223470592,1539,0,875,875,73,7.2,617997,2155872256,570425344,33554432,7340396
1786243050,3340044,14240,83886080,22223470592,1539,0,879,879,70,7.2,617917,2155872256,570425344,33554432,7340396
1786243060,3340044,14240,83886080,22223470592,1539,0,883,883,63,7.2,617854,2155872256,570425344,33554432,7340396
1786243070,3340044,14240,83886080,22223470592,1539,0,887,887,58,7.2,619729,2155872256,570425344,33554432,7340396
1786243080,3340044,14240,83886080,22223470592,1539,0,891,891,50,7.2,620782,2155872256,570425344,33554432,7340396
1786243091,3340044,14240,83886080,22223470592,1539,0,892,892,74,7.2,618767,2155872256,570425344,33554432,7340396
1786243101,3340044,14240,83886080,22223470592,1539,0,896,896,69,7.3,623370,2155872256,570425344,33554432,7340396
1786243111,3340044,14240,83886080,22223470592,1539,0,900,900,62,7.3,619229,2155872256,570425344,33554432,6816082
1786243121,3340044,14240,83886080,22223470592,1539,0,903,903,66,7.3,619419,2155872256,570425344,33554432,7340396
1786243131,3340044,14240,83886080,22223470592,1539,0,907,907,59,7.3,617818,2155872256,570425344,33554432,7340396
1786243141,3340044,14240,83886080,22223470592,1539,0,911,911,54,7.3,618454,2155872256,570425344,33554432,7340396
1786243151,3340044,14240,83886080,22223470592,1539,0,912,912,77,7.3,619718,2155872256,570425344,33554432,7340396
1786243161,3340044,14240,83886080,22223470592,1539,0,916,916,71,7.3,619915,2155872256,570425344,33554432,7340396
1786243171,3340044,14240,83886080,22223470592,1539,0,920,920,65,7.3,618704,2155872256,570425344,33554432,7340396
1786243181,3340044,14240,83886080,22223470592,1539,0,924,924,59,7.3,619046,2155872256,570425344,33554432,7340396
1786243191,3340044,14240,83886080,22223470592,1539,0,926,925,79,7.3,617904,2155872256,570425344,33554432,5243140
1786243202,3340044,14240,83886080,22223470592,1539,0,929,929,71,7.3,617858,2155872256,570425344,33554432,7340396
1786243212,3340044,14240,83886080,22223470592,1539,0,933,933,65,7.3,617848,2155872256,570425344,33554432,6816082
1786243222,3340044,14240,83886080,22223470592,1539,0,936,936,67,7.3,617807,2155872256,570425344,33554432,7340396
1786243232,3340044,14240,83886080,22223470592,1539,0,940,940,62,7.3,618042,2155872256,570425344,33554432,7340396
1786243242,3340044,14240,83886080,22223470592,1539,0,944,944,56,7.3,623433,2155872256,570425344,33554432,7340396
1786243252,3340044,14240,83886080,22223470592,1539,0,945,945,80,7.3,621159,2155872256,570425344,33554432,7340396
1786243262,3340044,14240,83886080,22223470592,1539,0,949,949,74,7.3,619102,2155872256,570425344,33554432,7340396
1786243272,3340044,14240,83886080,22223470592,1539,0,953,953,64,7.3,620258,2155872256,570425344,33554432,7340396
1786243282,3340044,14240,83886080,22223470592,1539,0,957,957,59,7.3,621099,2155872256,570425344,33554432,7340396
1786243292,3340044,14240,83886080,22223470592,1539,0,961,961,53,7.3,618027,2155872256,570425344,33554432,7340396
1786243302,3340044,14240,83886080,22223470592,1539,0,965,965,42,7.3,617854,2155872256,570425344,33554432,5767454
1786243312,3340044,14240,83886080,22223470592,1539,0,966,966,68,7.3,618244,2155872256,570425344,33554432,7340396
1786243322,3340044,14240,83886080,22223470592,1539,0,970,970,67,7.3,619989,2155872256,570425344,33554432,6291768
1786243333,3340044,14240,83886080,22223470592,1539,0,973,973,70,7.3,619944,2155872256,570425344,33554432,7340396
1786243343,3340044,14240,83886080,22223470592,1539,0,977,977,66,7.3,621232,2155872256,570425344,33554432,7340396
1786243353,3340044,14240,83886080,22223470592,1539,0,981,981,62,7.3,618536,2155872256,570425344,33554432,7340396
1786243363,3340044,14240,83886080,22223470592,1539,0,985,985,55,7.3,617834,2155872256,570425344,33554432,7340396
1786243373,3340044,14240,83886080,22223470592,1539,0,989,989,53,7.3,620518,2155872256,570425344,33554432,5767454
1786243383,3340044,14240,83886080,22223470592,1539,0,991,991,61,7.3,618807,2155872256,570425344,33554432,5767454
1786243393,3340044,14240,83886080,22223470592,1539,0,993,993,74,7.3,617832,2155872256,570425344,33554432,7340396
1786243403,3340044,14240,83886080,22223470592,1539,0,997,997,73,7.3,618936,2155872256,570425344,33554432,7340396
1786243413,3340044,14240,83886080,22223470592,1539,0,1001,1001,67,7.3,619984,2155872256,570425344,33554432,7340396
1786243423,3340044,14240,83886080,22223470592,1539,0,1005,1005,64,7.3,617808,2155872256,570425344,33554432,7340396
1786243433,3340044,14240,83886080,22223470592,1539,0,1009,1009,58,7.3,619095,2155872256,570425344,33554432,7340396
1786243444,3340044,14240,83886080,22223470592,1539,0,1011,1010,79,7.3,620327,2155872256,570425344,33554432,4718826
1786243454,3340044,14240,83886080,22223470592,1539,0,1013,1013,82,7.3,620839,2155872256,570425344,33554432,7340396
1786243464,3340044,14240,83886080,22223470592,1539,0,1017,1017,72,7.3,617862,2155872256,570425344,33554432,7340396
1786243474,3340044,14240,83886080,22223470592,1539,0,1021,1021,67,7.3,625672,2155872256,570425344,33554432,7340396
1786243484,3340044,14240,83886080,22223470592,1539,0,1025,1025,60,7.3,619378,2155872256,570425344,33554432,7340396
1786243494,3340044,14240,83886080,22223470592,1539,0,1026,1026,83,7.3,621637,2155872256,570425344,33554432,7340396
1786243504,3340044,14240,83886080,22223470592,1539,0,1030,1030,77,7.3,627825,2155872256,570425344,33554432,7340396
1786243514,3340044,14240,83886080,22223470592,1539,0,1034,1034,70,7.3,617966,2155872256,570425344,33554432,7340396
1786243524,3340044,14240,83886080,22223470592,1539,0,1038,1038,62,7.3,622622,2155872256,570425344,33554432,7340396
1786243534,3340044,14240,83886080,22223470592,1539,0,1042,1042,57,7.3,617887,2155872256,570425344,33554432,7340396
1786243544,3340044,14240,83886080,22223470592,1539,0,1046,1046,51,7.3,620577,2155872256,570425344,33554432,6291768
1786243554,3340044,14240,83886080,22223470592,1539,0,1047,1046,84,7.3,620774,2155872256,570425344,33554432,5767454
1786243564,3340044,14240,83886080,22223470592,1539,0,1050,1050,78,7.3,621417,2155872256,570425344,33554432,7340396
1786243575,3340044,14240,83886080,22223470592,1539,0,1054,1054,70,7.3,624165,2155872256,570425344,33554432,7340396
1786243585,3340044,14240,83886080,22223470592,1539,0,1058,1058,62,7.3,619092,2155872256,570425344,33554432,7340396
1786243595,3340044,14240,83886080,22223470592,1539,0,1062,1062,54,7.3,617864,2155872256,570425344,33554432,7340396
1786243605,3340044,14240,83886080,22223470592,1539,0,1063,1063,78,7.3,617925,2155872256,570425344,33554432,7340396
1786243615,3340044,14240,83886080,22223470592,1539,0,1067,1067,72,7.3,619726,2155872256,570425344,33554432,7340396
1786243625,3340044,14240,83886080,22223470592,1539,0,1071,1071,66,7.3,618260,2155872256,570425344,33554432,7340396
1786243635,3340044,14240,83886080,22223470592,1539,0,1074,1074,69,7.3,619807,2155872256,570425344,33554432,7340396
1786243645,3340044,14240,83886080,22223470592,1539,0,1078,1078,62,7.3,623649,2155872256,570425344,33554432,7340396
1786243655,3340044,14240,83886080,22223470592,1539,0,1082,1082,56,7.3,620152,2155872256,570425344,33554432,7340396
1786243665,3340044,14240,83886080,22223470592,1539,0,1083,1083,79,7.3,622295,2155872256,570425344,33554432,7340396
1786243675,3340044,14240,83886080,22223470592,1539,0,1087,1087,73,7.3,617900,2155872256,570425344,33554432,7340396
1786243685,3340044,14240,83886080,22223470592,1539,0,1091,1091,66,7.3,619315,2155872256,570425344,33554432,7340396
1786243695,3340044,14240,83886080,22223470592,1539,0,1095,1095,59,7.3,619987,2155872256,570425344,33554432,7340396
1786243706,3340044,14240,83886080,22223470592,1539,0,1095,1095,92,7.3,620859,2155872256,570425344,33554432,7340396
1786243716,3340044,14240,83886080,22223470592,1539,0,1099,1099,78,7.3,620503,2155872256,570425344,33554432,7340396
1786243726,3340044,14240,83886080,22223470592,1539,0,1103,1103,69,7.3,622092,2155872256,570425344,33554432,7340396
1786243736,3340044,14240,83886080,22223470592,1539,0,1107,1107,62,7.3,617831,2155872256,570425344,33554432,7340396
1786243746,3340044,14240,83886080,22223470592,1539,0,1111,1111,55,7.3,621456,2155872256,570425344,33554432,7340396
1786243756,3340044,14240,83886080,22223470592,1539,0,1115,1115,52,7.4,620159,2155872256,570425344,33554432,5243140
1786243766,3340044,14240,83886080,22223470592,1539,0,1116,1116,75,7.4,620854,2155872256,570425344,33554432,7340396
1786243776,3340044,14240,83886080,22223470592,1539,0,1120,1120,68,7.4,621005,2155872256,570425344,33554432,7340396
1786243786,3340044,14240,83886080,22223470592,1539,0,1124,1124,59,7.4,618938,2155872256,570425344,33554432,6291768
1786243796,3340044,14240,83886080,22223470592,1539,0,1127,1127,61,7.4,617848,2155872256,570425344,33554432,7340396
1786243806,3340044,14240,83886080,22223470592,1539,0,1131,1131,57,7.4,619177,2155872256,570425344,33554432,5243140
1786243816,3340044,14240,83886080,22223470592,1539,0,1132,1132,81,7.4,619446,2155872256,570425344,33554432,7340396
1786243827,3340044,14240,83886080,22223470592,1539,0,1136,1136,73,7.4,618574,2155872256,570425344,33554432,7340396
1786243837,3340044,14240,83886080,22223470592,1539,0,1140,1140,62,7.4,618424,2155872256,570425344,33554432,7340396
1786243847,3340044,14240,83886080,22223470592,1539,0,1144,1144,56,7.4,617891,2155872256,570425344,33554432,7340396
1786243857,3340044,14240,83886080,22223470592,1539,0,1148,1148,53,7.4,621132,2155872256,570425344,33554432,4718826
1786243867,3340044,14240,83886080,22223470592,1539,0,1149,1149,76,7.4,620674,2155872256,570425344,33554432,7340396
1786243877,3340044,14240,83886080,22223470592,1539,0,1153,1153,68,7.4,618279,2155872256,570425344,33554432,7340396
1786243887,3340044,14240,83886080,22223470592,1539,0,1157,1157,64,7.4,617842,2155872256,570425344,33554432,6816082
1786243897,3340044,14240,83886080,22223470592,1539,0,1160,1160,67,7.4,620642,2155872256,570425344,33554432,7340396
1786243907,3340044,14240,83886080,22223470592,1539,0,1164,1164,61,7.4,619047,2155872256,570425344,33554432,7340396
1786243917,3340044,14240,83886080,22223470592,1539,0,1165,1165,86,7.4,620128,2155872256,570425344,33554432,7340396
1786243927,3340044,14240,83886080,22223470592,1539,0,1169,1169,77,7.4,619920,2155872256,570425344,33554432,7340396
1786243938,3340044,14240,83886080,22223470592,1539,0,1173,1173,72,7.4,621692,2155872256,570425344,33554432,7340396
1786243948,3340044,14240,83886080,22223470592,1539,0,1177,1177,65,7.4,623211,2155872256,570425344,33554432,7340396
1786243958,3340044,14240,83886080,22223470592,1539,0,1181,1181,60,7.4,618485,2155872256,570425344,33554432,7340396
1786243968,3340044,14240,83886080,22223470592,1539,0,1185,1185,53,7.4,618486,2155872256,570425344,33554432,7340396
1786243978,3340044,14240,83886080,22223470592,1539,0,1189,1189,50,7.4,617837,2155872256,570425344,33554432,5243140
1786243988,3340044,14240,83886080,22223470592,1539,0,1190,1190,74,7.4,621752,2155872256,570425344,33554432,6291768
1786243998,3340044,14240,83886080,22223470592,1539,0,1193,1193,77,7.4,617791,2155872256,570425344,33554432,7340396
1786244008,3340044,14240,83886080,22223470592,1539,0,1195,1195,81,7.4,619307,2155872256,570425344,33554432,7340396
1786244018,3340044,14240,83886080,22223470592,1539,0,1199,1199,73,7.4,620059,2155872256,570425344,33554432,6291768
1786244028,3340044,14240,83886080,22223470592,1539,0,1199,1199,94,7.4,617816,2155872256,570425344,33554432,7340396
1786244039,3340044,14240,83886080,22223470592,1539,0,1203,1203,80,7.4,618682,2155872256,570425344,33554432,7340396
1786244049,3340044,14240,83886080,22223470592,1539,0,1207,1207,73,7.4,624425,2155872256,570425344,33554432,7340396
1786244059,3340044,14240,83886080,22223470592,1539,0,1211,1211,66,7.4,621351,2155872256,570425344,33554432,7340396
1786244069,3340044,14240,83886080,22223470592,1539,0,1215,1215,58,7.4,619675,2155872256,570425344,33554432,7340396
1786244079,3340044,14240,83886080,22223470592,1539,0,1216,1216,83,7.4,621177,2155872256,570425344,33554432,7340396
1786244089,3340044,14240,83886080,22223470592,1539,0,1220,1220,73,7.4,617940,2155872256,570425344,33554432,7340396
1786244099,3340044,14240,83886080,22223470592,1539,0,1224,1224,65,7.4,621445,2155872256,570425344,33554432,7340396
1786244109,3340044,14240,83886080,22223470592,1539,0,1228,1228,62,7.4,619971,2155872256,570425344,33554432,7340396
1786244119,3340044,14240,83886080,22223470592,1539,0,1232,1232,55,7.4,620088,2155872256,570425344,33554432,7340396
1786244129,3340044,14240,83886080,22223470592,1539,0,1236,1236,51,7.4,617913,2155872256,570425344,33554432,6816082
1786244139,3340044,14240,83886080,22223470592,1539,0,1239,1239,53,7.4,619159,2155872256,570425344,33554432,5767454
1786244150,3340044,14240,83886080,22223470592,1539,0,1240,1240,76,7.4,617878,2155872256,570425344,33554432,7340396
1786244160,3340044,14240,83886080,22223470592,1539,0,1244,1244,72,7.4,620512,2155872256,570425344,33554432,7340396
1786244170,3340044,14240,83886080,22223470592,1539,0,1245,1245,85,7.4,618332,2155872256,570425344,33554432,7340396
