unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit,used_memory_kb,tier_committed_bytes,tier_index_bytes,log_staging_bytes,ckpt_buffer_bytes,cold_reads_issued,flush_slices,compact_slices,dead_bytes,live_bytes,compact_idle_pressure
1786695709,3303056,14240,83886080,20484239360,1873,0,364,364,68,6.1,586839,2155872256,570425344,33554432,5767454,1780209,19516,0,634564992,21978152960,0
1786695719,3308856,14240,83886080,20485292032,1873,0,364,364,100,6.1,586485,2155872256,570425344,33554432,6816082,1826855,19517,0,637023600,21978152960,0
1786695729,3308984,14240,83886080,20485292032,1873,0,364,364,112,6.1,586264,2155872256,570425344,33554432,6816082,1829234,19517,0,637143072,21978152960,0
1786695739,3308368,14240,83886080,20486340608,1873,0,368,368,70,6.1,585185,2155872256,570425344,33554432,6816082,1836976,19518,0,637554936,21978152960,0
1786695749,3308768,14240,83886080,20486340608,1873,0,370,369,85,6.1,592479,2155872256,570425344,33554432,4194512,1845033,19518,0,637970992,21978152960,0
1786695759,3308920,14240,83886080,20486340608,1873,0,372,372,62,6.1,585625,2155872256,570425344,33554432,6816082,1847889,19518,0,638125048,21978152960,0
1786695770,3309184,14240,83886080,20486340608,1873,0,373,373,67,6.1,585410,2155872256,570425344,33554432,6291768,1852660,19518,0,638394384,21978152960,0
1786695780,3308896,14240,83886080,20488437760,1873,0,376,376,54,6.1,585217,2156920832,570425344,33554432,6816082,1867814,19520,0,639149992,21978152960,0
1786695790,3308056,14240,83886080,20490534912,1873,0,378,378,67,6.1,586638,2155872256,570425344,33554432,6816082,1911270,19522,0,641435680,21978152960,0
1786695800,3308468,14240,83886080,20490534912,1873,0,382,382,59,6.1,587385,2155872256,570425344,33554432,5243140,1919374,19522,0,641861168,21978152960,0
1786695810,3308224,14240,83886080,20493680640,1872,0,382,382,91,6.1,586020,2155872256,570425344,33554432,6816082,1973476,19525,0,644748408,21978152960,0
1786695820,3308500,14240,83886080,20493680640,1872,0,384,384,82,6.1,588816,2155872256,570425344,33554432,5767454,1978901,19525,0,645032416,21978152960,0
1786695830,3310392,14240,83886080,20496830464,1872,0,386,386,95,6.1,587758,2157969408,570425344,33554432,6816082,2035958,19528,0,648024456,21978152960,0
1786695840,3308564,14240,83886080,20496830464,1872,0,387,387,100,6.1,586105,2155872256,570425344,33554432,6816082,2040154,19528,0,648251872,21978152960,0
1786695851,3308932,14240,83886080,20497879040,1872,0,391,391,82,6.1,586111,2155872256,570425344,33554432,6816082,2066472,19529,0,649670864,21978152960,0
1786695861,3309068,14240,83886080,20497879040,1872,0,391,391,96,6.1,586393,2155872256,570425344,33554432,6816082,2068931,19529,0,649809200,21978152960,0
1786695871,3308784,14240,83886080,20498931712,1872,0,395,395,68,6.1,587745,2155872256,570425344,33554432,6816082,2084113,19530,0,650570048,21978152960,0
1786695881,3309048,14240,83886080,20498931712,1872,0,395,395,96,6.1,587622,2155872256,570425344,33554432,6816082,2089249,19530,0,650839384,21978152960,0
1786695891,3309260,14240,83886080,20498931712,1872,0,399,399,65,6.1,591277,2155872256,570425344,33554432,6816082,2093692,19530,0,651060512,21978152960,0
1786695901,3308348,14240,83886080,20502085632,1872,0,401,401,75,6.1,585653,2155872256,570425344,33554432,6816082,2135782,19533,0,653267600,21978152960,0
1786695911,3308464,14240,83886080,20502085632,1872,0,401,401,92,6.1,593022,2155872256,570425344,33554432,6816082,2138113,19533,0,653384976,21978152960,0
1786695923,3308740,14240,83886080,20503134208,1872,0,405,405,73,6.1,585588,2155872256,570425344,33554432,6816082,2143013,19534,0,654722224,21978152960,0
1786695933,3312772,14240,83886080,20513624064,1871,0,409,409,49,6.1,589361,2160066560,570425344,33554432,6816082,2162841,19544,0,665278728,21978152960,0
1786695943,3307744,14240,83886080,20526219264,1870,0,409,409,75,6.1,592321,2155872256,570425344,33554432,6816082,2184815,19556,0,676763760,21978152960,0
1786695953,3322116,14240,83886080,20544061440,1868,0,413,413,73,6.1,585179,2169503744,570425344,33554432,6816082,2221167,19573,0,695784960,21978152960,0
1786695963,3309000,14240,83886080,20548259840,1868,0,413,413,97,6.1,585334,2155872256,570425344,33554432,6816082,2229497,19577,0,700126824,21978152960,0
1786695973,3324260,14240,83886080,20569260032,1866,0,417,417,82,6.1,585187,2171600896,570425344,33554432,6816082,2268752,19597,0,720940104,21978152960,0
1786695987,3309072,14240,83886080,20571357184,1866,0,417,417,97,6.1,590484,2155872256,570425344,33554432,6816082,2271118,19599,0,722166264,21978152960,0
1786695998,3308588,14240,83886080,20573454336,1866,0,421,421,68,6.1,589831,2155872256,570425344,33554432,6816082,2276303,19601,0,724816656,21978152960,0
1786696008,3310912,14240,83886080,20582899712,1865,0,424,424,58,6.1,585230,2157969408,570425344,33554432,6816082,2294976,19610,0,734533712,21978152960,0
1786696018,3308184,14240,83886080,20586053632,1865,0,427,426,60,6.1,585192,2155872256,570425344,33554432,4194512,2299878,19613,0,737005944,21978152960,0
1786696028,3309744,14240,83886080,20589199360,1864,0,429,429,57,6.1,586445,2157969408,570425344,33554432,6291768,2305215,19616,0,739743320,21978152960,0
1786696038,3324284,14240,83886080,20612284416,1862,0,432,432,64,6.1,586789,2171600896,570425344,33554432,6816082,2351600,19638,0,763986704,21978152960,0
1786696048,3308200,14240,83886080,20614381568,1862,0,432,432,83,6.1,586389,2155872256,570425344,33554432,6816082,2354140,19640,0,765326048,21978152960,0
1786696059,3329716,14240,83886080,20640628736,1860,0,436,436,84,6.1,587443,2177892352,570425344,33554432,6816082,2403773,19665,0,791581592,21978152960,0
1786696069,3308372,14240,83886080,20649021440,1859,0,437,437,92,6.1,587278,2155872256,570425344,33554432,6816082,2419793,19673,0,800097640,21978152960,0
1786696079,3307956,14240,83886080,20650074112,1859,0,437,437,100,6.1,591531,2155872256,570425344,33554432,6816082,2421004,19674,0,800717008,21978152960,0
1786696089,3329516,14240,83886080,20675264512,1857,0,441,441,87,6.2,587356,2177892352,570425344,33554432,6816082,2469169,19698,0,826036688,21978152960,0
1786696099,3308496,14240,83886080,20681560064,1856,0,441,441,109,6.1,585194,2155872256,570425344,33554432,6816082,2481978,19704,0,832734456,21978152960,0
1786696110,3313216,14240,83886080,20689960960,1855,0,445,445,85,6.2,585578,2160066560,570425344,33554432,6816082,2499420,19712,0,841769264,21978152960,0
1786696120,3307904,14240,83886080,20692058112,1856,0,445,445,96,6.1,588105,2155872256,570425344,33554432,6816082,2501075,19714,0,842602424,21978152960,0
1786696130,3311080,14240,83886080,20694155264,1855,0,445,445,116,6.1,585124,2155872256,570425344,33554432,6816082,2506600,19716,0,845447744,21978152960,0
1786696140,3330080,14240,83886080,20715147264,1853,0,449,449,90,6.1,585187,2174746624,570425344,33554432,6816082,2547635,19736,0,867076368,21978152960,0
1786696150,3310676,14240,83886080,20724596736,1853,0,449,449,110,6.1,585157,2155872256,570425344,33554432,6816082,2563484,19745,0,875435216,21978152960,0
1786696160,3311964,14240,83886080,20727742464,1852,0,453,453,74,6.1,585215,2157969408,570425344,33554432,6816082,2568129,19748,0,877814176,21978152960,0
1786696170,3310740,14240,83886080,20737196032,1851,0,453,453,102,6.1,587697,2155872256,570425344,33554432,6816082,2587830,19757,0,888082480,21978152960,0
1786696181,3311384,14240,83886080,20737196032,1851,0,454,453,110,6.1,587543,2155872256,570425344,33554432,4718826,2589088,19757,0,888740624,21978152960,0
1786696191,3314840,14240,83886080,20743487488,1851,0,457,457,78,6.1,585130,2160066560,570425344,33554432,6816082,2599852,19763,0,894383056,21978152960,0
1786696202,3311384,14240,83886080,20747685888,1851,0,460,459,79,6.1,599038,2155872256,570425344,33554432,5243140,2607165,19767,0,898185200,21978152960,0
1786696212,3318700,14240,83886080,20761329664,1849,0,463,463,60,6.1,585237,2164260864,570425344,33554432,6816082,2633539,19780,0,912050240,21978152960,0
1786696222,3310788,14240,83886080,20766576640,1849,0,464,464,72,6.1,591560,2155872256,570425344,33554432,6816082,2643985,19785,0,917493552,21978152960,0
1786696232,3318384,14240,83886080,20780220416,1848,0,468,468,68,6.1,587084,2164260864,570425344,33554432,6816082,2668767,19798,0,930518096,21978152960,0
1786696242,3314528,14240,83886080,20788617216,1847,0,472,472,55,6.2,589123,2160066560,570425344,33554432,6816082,2685339,19806,0,939230120,21978152960,0
1786696254,3311016,14240,83886080,20801216512,1846,0,472,472,83,6.2,596204,2155872256,570425344,33554432,6816082,2708200,19818,0,951290504,21978152960,0
1786696264,3310788,14240,83886080,20801216512,1846,0,472,472,92,6.1,585156,2155872256,570425344,33554432,6816082,2709910,19818,0,952175016,21978152960,0
1786696274,3324888,14240,83886080,20820111360,1844,0,476,476,83,6.2,585449,2170552320,570425344,33554432,6816082,2745453,19836,0,970726712,21978152960,0
1786696284,3310776,14240,83886080,20824309760,1844,0,480,480,58,6.2,585166,2155872256,570425344,33554432,4194512,2753953,19840,0,975226824,21978152960,0
1786696294,3317676,14240,83886080,20832702464,1843,0,480,480,86,6.2,590784,2163212288,570425344,33554432,6816082,2769296,19848,0,983269176,21978152960,0
1786696305,3311496,14240,83886080,20835856384,1843,0,484,484,60,6.2,600637,2156920832,570425344,33554432,5767454,2775326,19851,0,986370208,21978152960,0
1786696315,3311056,14240,83886080,20836904960,1843,0,484,484,72,6.2,588305,2156920832,570425344,33554432,6816082,2776521,19852,0,986971760,21978152960,0
1786696325,3311724,14240,83886080,20841103360,1842,0,488,488,53,6.2,586536,2156920832,570425344,33554432,6816082,2786173,19856,0,991861728,21978152960,0
1786696335,3313856,14240,83886080,20851597312,1842,0,492,492,54,6.2,591681,2160066560,570425344,33554432,6816082,2804432,19866,0,1001373376,21978152960,0
1786696345,3309880,14240,83886080,20855799808,1841,0,496,496,47,6.2,585114,2155872256,570425344,33554432,4718826,2812936,19870,0,1005813752,21978152960,0
1786696355,3328200,14240,83886080,20879933440,1839,0,496,496,80,6.2,590758,2173698048,570425344,33554432,6816082,2860685,19893,0,1030745672,21978152960,0
1786696365,3310564,14240,83886080,20885184512,1838,0,500,500,61,6.2,585264,2155872256,570425344,33554432,6816082,2870376,19898,0,1035841048,21978152960,0
1786696376,3310968,14240,83886080,20911423488,1836,0,500,500,93,6.2,587616,2155872256,570425344,33554432,6816082,2920739,19923,0,1062384792,21978152960,0
1786696386,3310608,14240,83886080,20912472064,1836,0,500,500,106,6.2,585497,2155872256,570425344,33554432,6816082,2922086,19924,0,1063060752,21978152960,0
1786696397,3318100,14240,83886080,20922974208,1835,0,504,504,76,6.2,587208,2163212288,570425344,33554432,6816082,2943128,19934,0,1073947376,21978152960,0
1786696407,3311240,14240,83886080,20929265664,1834,0,504,504,101,6.2,589565,2155872256,570425344,33554432,6816082,2955631,19940,0,1080487944,21978152960,0
1786696417,3311400,14240,83886080,20931362816,1834,0,506,505,105,6.1,587115,2155872256,570425344,33554432,5243140,2960043,19942,0,1082746384,21978152960,0
1786696427,3323624,14240,83886080,20950253568,1832,0,509,509,83,6.2,591896,2167406592,570425344,33554432,6816082,2996354,19960,0,1101763392,21978152960,0
1786696437,3311748,14240,83886080,20954451968,1832,0,513,513,55,6.2,588471,2155872256,570425344,33554432,6291768,3003146,19964,0,1105342312,21978152960,0
1786696447,3313088,14240,83886080,20956553216,1832,0,513,513,78,6.2,594367,2157969408,570425344,33554432,6816082,3005891,19966,0,1106702616,21978152960,0
1786696457,3311728,14240,83886080,20957605888,1832,0,513,513,91,6.1,590260,2155872256,570425344,33554432,6816082,3009349,19967,0,1108467448,21978152960,0
1786696467,3314124,14240,83886080,20963901440,1831,0,517,517,65,6.1,585850,2159017984,570425344,33554432,6816082,3020475,19973,0,1114238784,21978152960,0
1786696477,3311280,14240,83886080,20989100032,1829,0,517,517,98,6.1,585274,2155872256,570425344,33554432,6816082,3068806,19997,0,1139455760,21978152960,0
1786696488,3315364,14240,83886080,20994342912,1829,0,521,521,65,6.1,588457,2160066560,570425344,33554432,6816082,3078994,20002,0,1144773312,21978152960,0
1786696498,3311668,14240,83886080,21013233664,1827,0,522,522,84,6.1,585239,2155872256,570425344,33554432,6816082,3115554,20020,0,1163968480,21978152960,0
1786696508,3316944,14240,83886080,21021634560,1826,0,526,526,60,6.1,587620,2161115136,570425344,33554432,6816082,3132000,20028,0,1172595616,21978152960,0
1786696518,3312964,14240,83886080,21033172992,1825,0,526,526,86,6.2,593628,2155872256,570425344,33554432,6816082,3154093,20039,0,1184172872,21978152960,0
1786696529,3311468,14240,83886080,21034221568,1825,0,526,526,92,6.1,596976,2155872256,570425344,33554432,6816082,3155202,20040,0,1184744032,21978152960,0
1786696539,3327500,14240,83886080,21054169088,1823,0,530,530,81,6.1,585245,2171600896,570425344,33554432,6816082,3194436,20059,0,1205348760,21978152960,0
1786696549,3312712,14240,83886080,21057323008,1823,0,530,530,102,6.1,586503,2155872256,570425344,33554432,6816082,3201856,20062,0,1209148808,21978152960,0
1786696559,3323296,14240,83886080,21074116608,1822,0,534,534,84,6.2,585176,2168455168,570425344,33554432,6816082,3230221,20078,0,1224111104,21978152960,0
1786696569,3318520,14240,83886080,21086707712,1821,0,538,538,64,6.2,585203,2164260864,570425344,33554432,6816082,3252694,20090,0,1236005904,21978152960,0
1786696579,3312092,14240,83886080,21086707712,1820,0,538,538,82,6.1,591829,2155872256,570425344,33554432,6816082,3256169,20090,0,1237803224,21978152960,0
1786696589,3313608,14240,83886080,21095104512,1820,0,542,542,56,6.1,589008,2159017984,570425344,33554432,6816082,3269030,20098,0,1244602648,21978152960,0
1786696600,3311656,14240,83886080,21097201664,1819,0,542,542,82,6.1,585365,2155872256,570425344,33554432,6816082,3275442,20100,0,1247939480,21978152960,0
1786696610,3318848,14240,83886080,21107703808,1819,0,546,546,69,6.1,589565,2164260864,570425344,33554432,6816082,3293190,20110,0,1257304408,21978152960,0
1786696620,3327964,14240,83886080,21128691712,1817,0,550,550,60,6.1,587770,2172649472,570425344,33554432,6816082,3335094,20130,0,1279307168,21978152960,0
1786696630,3311556,14240,83886080,21132886016,1816,0,550,550,84,6.1,588544,2155872256,570425344,33554432,6816082,3342960,20134,0,1283435240,21978152960,0
1786696640,3333440,14240,83886080,21158084608,1814,0,554,554,80,6.1,595286,2176843776,570425344,33554432,6816082,3393235,20158,0,1309777768,21978152960,0
1786696650,3311148,14240,83886080,21161230336,1814,0,554,554,94,6.1,589631,2155872256,570425344,33554432,6816082,3395771,20161,0,1311045848,21978152960,0
1786696661,3318900,14240,83886080,21174878208,1813,0,558,558,68,6.1,588064,2164260864,570425344,33554432,6816082,3421108,20174,0,1324327152,21978152960,0
1786696671,3311608,14240,83886080,21187469312,1811,0,558,558,95,6.1,591012,2155872256,570425344,33554432,6816082,3447036,20186,0,1337730024,21978152960,0
1786696681,3321716,14240,83886080,21201113088,1810,0,562,562,73,6.1,587394,2165309440,570425344,33554432,6816082,3474655,20199,0,1352271024,21978152960,0
1786696692,3311940,14240,83886080,21205311488,1810,0,562,562,95,6.1,587301,2155872256,570425344,33554432,6816082,3481700,20203,0,1355904440,21978152960,0
1786696702,3320076,14240,83886080,21216854016,1809,0,566,566,67,6.1,587374,2164260864,570425344,33554432,6816082,3503979,20214,0,1367538288,21978152960,0
1786696712,3315124,14240,83886080,21242052608,1806,0,567,567,87,6.1,589094,2157969408,570425344,33554432,6816082,3553587,20238,0,1393766584,21978152960,0
1786696722,3314856,14240,83886080,21250441216,1806,0,571,571,62,6.1,589672,2157969408,570425344,33554432,6816082,3569309,20246,0,1401960896,21978152960,0
1786696732,3310684,14240,83886080,21266186240,1804,0,571,571,89,6.1,587344,2155872256,570425344,33554432,6816082,3594939,20261,0,1415446560,21978152960,0
1786696743,3311348,14240,83886080,21266186240,1804,0,571,571,99,6.1,587260,2155872256,570425344,33554432,6816082,3596273,20261,0,1416110992,21978152960,0
1786696753,3312152,14240,83886080,21270388736,1804,0,575,575,68,6.1,590541,2156920832,570425344,33554432,6816082,3603739,20265,0,1420076624,21978152960,0
1786696763,3314304,14240,83886080,21288230912,1802,0,577,577,72,6.1,588679,2156920832,570425344,33554432,6291768,3641888,20282,0,1440110192,21978152960,0
1786696773,3313400,14240,83886080,21292433408,1802,0,580,580,60,6.1,587757,2155872256,570425344,33554432,5243140,3650193,20286,0,1444435288,21978152960,0
1786696783,3312636,14240,83886080,21296627712,1802,0,581,581,72,6.1,589425,2156920832,570425344,33554432,6816082,3654820,20290,0,1446798528,21978152960,0
1786696794,3333280,14240,83886080,21326020608,1799,0,585,585,63,6.1,588193,2178940928,570425344,33554432,6816082,3709255,20318,0,1475407880,21978152960,0
1786696804,3310880,14240,83886080,21330214912,1799,0,585,585,83,6.1,589944,2155872256,570425344,33554432,6816082,3717210,20322,0,1479613504,21978152960,0
1786696814,3335828,14240,83886080,21358555136,1796,0,589,589,85,6.1,595195,2181038080,570425344,33554432,6816082,3771888,20349,0,1508351760,21978152960,0
1786696824,3312100,14240,83886080,21364850688,1795,0,590,590,95,6.1,587240,2155872256,570425344,33554432,6816082,3785710,20355,0,1515439384,21978152960,0
1786696834,3312104,14240,83886080,21364850688,1795,0,591,590,103,6.1,587255,2155872256,570425344,33554432,4718826,3786613,20355,0,1515447768,21978152960,0
1786696844,3312280,14240,83886080,21364850688,1795,0,594,594,87,6.1,587258,2155872256,570425344,33554432,6816082,3818457,20355,0,1515625928,21978152960,0
1786696855,3312300,14240,83886080,21364850688,1795,0,595,595,92,6.1,587228,2155872256,570425344,33554432,6816082,3822896,20355,0,1515645840,21978152960,0
1786696865,3312444,14240,83886080,21364850688,1794,0,599,599,79,6.1,595665,2155872256,570425344,33554432,6816082,3850921,20355,0,1515795704,21978152960,0
1786696875,3312464,14240,83886080,21364850688,1794,0,599,599,99,6.1,587717,2155872256,570425344,33554432,6816082,3854498,20355,0,1515817712,21978152960,0
1786696885,3312548,14240,83886080,21364850688,1794,0,603,603,82,6.1,587169,2155872256,570425344,33554432,6816082,3871832,20355,0,1515901552,21978152960,0
1786696895,3312596,14240,83886080,21364850688,1794,0,607,607,58,6.1,587915,2155872256,570425344,33554432,6816082,3882887,20355,0,1515947664,21978152960,0
1786696905,3312616,14240,83886080,21364850688,1794,0,607,607,82,6.1,594767,2155872256,570425344,33554432,6816082,3885990,20355,0,1515966528,21978152960,0
1786696915,3312628,14240,83886080,21364850688,1794,0,607,607,94,6.0,587244,2155872256,570425344,33554432,6816082,3888765,20355,0,1515983296,21978152960,0
1786696925,3312656,14240,83886080,21365899264,1794,0,611,611,76,6.0,587340,2156920832,570425344,33554432,6816082,3895323,20356,0,1516012640,21978152960,0
1786696935,3311688,14240,83886080,21365899264,1794,0,615,615,65,6.0,587342,2155872256,570425344,33554432,6816082,3907734,20356,0,1516070280,21978152960,0
1786696945,3311748,14240,83886080,21365899264,1794,0,619,619,56,6.1,587221,2155872256,570425344,33554432,6816082,3920109,20356,0,1516134208,21978152960,0
1786696956,3311772,14240,83886080,21365899264,1794,0,620,619,82,6.1,587247,2155872256,570425344,33554432,5243140,3923590,20356,0,1516157264,21978152960,0
1786696966,3312396,14240,83886080,21365899264,1793,0,623,623,74,6.1,591282,2155872256,570425344,33554432,6816082,3946997,20356,0,1516263112,21978152960,0
