unix_s,vmrss_kb,docs_live,doc_resident_bytes,disk_used_bytes,wa_milli_max,diskfull_refusals,ckpts,manifests,segs_live,sqes_per_submit
1785981804,602476,14240,83886080,0,0,0,206215,206215,16,7.6
1785981814,604488,14240,83886080,0,0,0,206251,206251,12,7.6
1785981824,602724,14240,83886080,0,0,0,206285,206285,13,7.6
1785981834,604500,14240,83886080,0,0,0,206315,206315,13,7.6
1785981844,604580,14240,83886080,0,0,0,206347,206347,14,7.6
1785981855,601704,14240,83886080,0,0,0,206379,206379,12,7.6
1785981865,608368,14240,83886080,0,0,0,206407,206407,16,7.6
1785981875,605356,14240,83886080,0,0,0,206441,206441,12,7.6
1785981885,600844,14240,83886080,0,0,0,206473,206473,12,7.6
1785981895,602920,14240,83886080,0,0,0,206502,206502,12,7.6
1785981905,600348,14240,83886080,0,0,0,206535,206535,12,7.6
1785981915,602580,14240,83886080,0,0,0,206567,206567,12,7.6
1785981925,600828,14240,83886080,0,0,0,206595,206595,12,7.6
1785981935,603916,14240,83886080,0,0,0,206629,206629,12,7.6
1785981945,604856,14240,83886080,0,0,0,206657,206657,15,7.6
1785981956,601400,14240,83886080,0,0,0,206689,206689,15,7.6
1785981966,603336,14240,83886080,0,0,0,206721,206721,14,7.6
1785981976,606236,14240,83886080,0,0,0,206751,206751,14,7.6
1785981986,601156,14240,83886080,0,0,0,206783,206783,13,7.6
1785981996,605032,14240,83886080,0,0,0,206815,206815,14,7.6
1785982006,611000,14240,83886080,0,0,0,206845,206845,15,7.6
1785982016,602876,14240,83886080,0,0,0,206875,206875,13,7.6
1785982026,606912,14240,83886080,0,0,0,206907,206907,13,7.6
1785982036,602400,14240,83886080,0,0,0,206939,206939,15,7.6
1785982046,602380,14240,83886080,0,0,0,206967,206967,14,7.6
1785982056,600016,14240,83886080,0,0,0,207001,207001,12,7.6
1785982067,604248,14240,83886080,0,0,0,207033,207033,12,7.6
1785982077,603484,14240,83886080,0,0,0,207063,207063,12,7.6
1785982087,604244,14240,83886080,0,0,0,207095,207095,12,7.6
1785982097,604700,14240,83886080,0,0,0,207127,207127,12,7.6
1785982107,602720,14240,83886080,0,0,0,207157,207157,14,7.6
1785982117,599904,14240,83886080,0,0,0,207189,207189,12,7.6
1785982127,602004,14240,83886080,0,0,0,207221,207221,13,7.6
1785982137,600944,14240,83886080,0,0,0,207251,207251,12,7.6
1785982147,607052,14240,83886080,0,0,0,207283,207283,12,7.6
1785982157,604200,14240,83886080,0,0,0,207315,207315,14,7.6
1785982167,602036,14240,83886080,0,0,0,207327,207327,12,7.6
1785982178,601572,14240,83886080,0,0,0,207359,207359,12,7.6
1785982188,600964,14240,83886080,0,0,0,207392,207392,12,7.6
1785982198,603428,14240,83886080,0,0,0,207421,207421,14,7.6
1785982208,602476,14240,83886080,0,0,0,207455,207455,12,7.6
1785982218,604408,14240,83886080,0,0,0,207487,207487,12,7.6
1785982228,603392,14240,83886080,0,0,0,207519,207519,12,7.6
1785982238,602992,14240,83886080,0,0,0,207551,207551,12,7.6
1785982248,602104,14240,83886080,0,0,0,207585,207585,12,7.6
1785982258,603816,14240,83886080,0,0,0,207615,207615,13,7.6
1785982268,605764,14240,83886080,0,0,0,207647,207647,13,7.6
1785982279,606812,14240,83886080,0,0,0,207681,207681,13,7.6
1785982289,606988,14240,83886080,0,0,0,207711,207711,12,7.6
1785982299,605344,14240,83886080,0,0,0,207743,207743,12,7.6
1785982309,601696,14240,83886080,0,0,0,207777,207777,12,7.6
1785982319,601560,14240,83886080,0,0,0,207805,207805,15,7.6
1785982329,601784,14240,83886080,0,0,0,207839,207839,14,7.6
1785982339,601284,14240,83886080,0,0,0,207871,207871,13,7.6
1785982349,603336,14240,83886080,0,0,0,207899,207899,16,7.6
1785982359,601392,14240,83886080,0,0,0,207933,207933,14,7.6
1785982369,604460,14240,83886080,0,0,0,207965,207965,14,7.6
1785982379,612892,14240,83886080,0,0,0,207981,207981,23,7.6
1785982389,603776,14240,83886080,0,0,0,208009,208009,15,7.6
1785982400,601840,14240,83886080,0,0,0,208043,208043,13,7.6
1785982410,612496,14240,83886080,0,0,0,208074,208071,15,7.6
1785982420,601980,14240,83886080,0,0,0,208107,208107,12,7.6
1785982430,603996,14240,83886080,0,0,0,208139,208139,13,7.6
1785982440,602056,14240,83886080,0,0,0,208171,208169,16,7.6
1785982450,601208,14240,83886080,0,0,0,208205,208205,12,7.6
1785982460,600636,14240,83886080,0,0,0,208237,208237,15,7.6
1785982470,604064,14240,83886080,0,0,0,208269,208269,15,7.6
1785982480,602708,14240,83886080,0,0,0,208303,208303,16,7.6
1785982490,601536,14240,83886080,0,0,0,208339,208339,13,7.6
1785982500,601504,14240,83886080,0,0,0,208371,208369,14,7.6
1785982511,603400,14240,83886080,0,0,0,208403,208403,13,7.6
1785982521,604224,14240,83886080,0,0,0,208437,208437,13,7.6
1785982531,600520,14240,83886080,0,0,0,208469,208469,13,7.6
1785982541,602432,14240,83886080,0,0,0,208503,208503,12,7.6
1785982551,603324,14240,83886080,0,0,0,208535,208535,14,7.6
1785982561,605684,14240,83886080,0,0,0,208567,208567,13,7.6
1785982571,604312,14240,83886080,0,0,0,208601,208601,12,7.6
1785982581,602896,14240,83886080,0,0,0,208633,208633,13,7.6
1785982591,605480,14240,83886080,0,0,0,208661,208661,14,7.6
1785982601,603256,14240,83886080,0,0,0,208697,208697,14,7.6
1785982611,602252,14240,83886080,0,0,0,208731,208731,12,7.6
1785982621,603132,14240,83886080,0,0,0,208763,208763,12,7.6
1785982631,605640,14240,83886080,0,0,0,208797,208797,14,7.6
1785982641,606928,14240,83886080,0,0,0,208829,208829,14,7.6
1785982652,604448,14240,83886080,0,0,0,208861,208861,13,7.6
1785982662,602312,14240,83886080,0,0,0,208895,208895,15,7.6
1785982672,602020,14240,83886080,0,0,0,208926,208923,19,7.6
1785982682,601380,14240,83886080,0,0,0,208959,208959,12,7.6
1785982692,600700,14240,83886080,0,0,0,208993,208993,14,7.6
1785982702,601664,14240,83886080,0,0,0,209025,209025,12,7.6
1785982712,603848,14240,83886080,0,0,0,209057,209057,14,7.6
1785982722,603640,14240,83886080,0,0,0,209091,209091,13,7.6
1785982732,600952,14240,83886080,0,0,0,209123,209123,12,7.6
1785982742,603548,14240,83886080,0,0,0,209153,209153,15,7.6
1785982752,605564,14240,83886080,0,0,0,209187,209187,12,7.6
1785982763,609660,14240,83886080,0,0,0,209217,209217,14,7.6
1785982773,604416,14240,83886080,0,0,0,209249,209249,14,7.6
1785982783,607552,14240,83886080,0,0,0,209283,209283,12,7.6
1785982793,604832,14240,83886080,0,0,0,209303,209301,21,7.6
1785982803,604048,14240,83886080,0,0,0,209326,209325,14,7.6
1785982813,603960,14240,83886080,0,0,0,209359,209358,14,7.6
1785982823,606344,14240,83886080,0,0,0,209392,209392,13,7.6
1785982833,608984,14240,83886080,0,0,0,209421,209421,14,7.6
1785982843,602304,14240,83886080,0,0,0,209455,209455,13,7.6
1785982853,603228,14240,83886080,0,0,0,209487,209487,13,7.6
1785982863,601084,14240,83886080,0,0,0,209519,209519,13,7.6
1785982873,600412,14240,83886080,0,0,0,209551,209551,14,7.6
1785982884,604884,14240,83886080,0,0,0,209582,209581,14,7.6
1785982894,601736,14240,83886080,0,0,0,209613,209613,15,7.6
1785982904,603288,14240,83886080,0,0,0,209646,209646,12,7.6
1785982914,604664,14240,83886080,0,0,0,209678,209678,14,7.6
1785982924,605384,14240,83886080,0,0,0,209712,209712,12,7.6
1785982934,599384,14240,83886080,0,0,0,209746,209746,12,7.6
1785982944,601244,14240,83886080,0,0,0,209775,209775,14,7.6
1785982954,605316,14240,83886080,0,0,0,209809,209809,12,7.6
1785982964,601968,14240,83886080,0,0,0,209841,209841,14,7.6
1785982974,608324,14240,83886080,0,0,0,209873,209873,13,7.6
1785982985,604076,14240,83886080,0,0,0,209907,209907,13,7.6
1785982995,602308,14240,83886080,0,0,0,209939,209939,14,7.6
1785983005,602592,14240,83886080,0,0,0,209971,209971,13,7.6
1785983015,607444,14240,83886080,0,0,0,210003,210003,14,7.6
1785983025,601868,14240,83886080,0,0,0,210037,210037,14,7.6
1785983035,609448,14240,83886080,0,0,0,210069,210069,13,7.6
1785983045,602900,14240,83886080,0,0,0,210103,210103,12,7.6
1785983055,606456,14240,83886080,0,0,0,210135,210132,16,7.6
1785983065,602192,14240,83886080,0,0,0,210167,210167,12,7.6
1785983075,600568,14240,83886080,0,0,0,210202,210202,12,7.6
1785983086,601488,14240,83886080,0,0,0,210234,210234,13,7.6
1785983096,602420,14240,83886080,0,0,0,210266,210266,14,7.6
1785983106,601536,14240,83886080,0,0,0,210301,210301,14,7.6
1785983116,602764,14240,83886080,0,0,0,210332,210332,12,7.6
1785983126,602396,14240,83886080,0,0,0,210366,210366,12,7.6
1785983136,608088,14240,83886080,0,0,0,210399,210399,14,7.6
1785983146,603020,14240,83886080,0,0,0,210430,210430,14,7.6
1785983156,602984,14240,83886080,0,0,0,210464,210464,14,7.6
1785983166,610920,14240,83886080,0,0,0,210497,210497,14,7.6
1785983176,608180,14240,83886080,0,0,0,210529,210529,13,7.6
1785983187,604628,14240,83886080,0,0,0,210563,210563,12,7.6
1785983197,602856,14240,83886080,0,0,0,210595,210595,15,7.6
1785983207,600776,14240,83886080,0,0,0,210627,210627,13,7.6
1785983217,600520,14240,83886080,0,0,0,210661,210661,12,7.6
1785983227,600112,14240,83886080,0,0,0,210693,210693,12,7.6
1785983237,602368,14240,83886080,0,0,0,210725,210725,15,7.6
1785983247,602308,14240,83886080,0,0,0,210759,210759,15,7.6
1785983257,604092,14240,83886080,0,0,0,210791,210791,13,7.6
1785983267,602224,14240,83886080,0,0,0,210825,210825,13,7.6
1785983277,602428,14240,83886080,0,0,0,210858,210858,13,7.6
1785983287,600408,14240,83886080,0,0,0,210889,210889,14,7.6
1785983297,601608,14240,83886080,0,0,0,210924,210924,13,7.6
1785983307,603276,14240,83886080,0,0,0,210957,210957,14,7.6
1785983317,601772,14240,83886080,0,0,0,210988,210988,12,7.6
1785983328,600464,14240,83886080,0,0,0,211022,211022,13,7.6
1785983338,603044,14240,83886080,0,0,0,211054,211054,12,7.6
1785983348,602728,14240,83886080,0,0,0,211086,211086,12,7.6
1785983358,600908,14240,83886080,0,0,0,211117,211117,15,7.6
1785983368,602136,14240,83886080,0,0,0,211148,211148,16,7.6
1785983378,603372,14240,83886080,0,0,0,211180,211180,12,7.6
1785983388,602636,14240,83886080,0,0,0,211212,211212,11,7.6
1785983398,601572,14240,83886080,0,0,0,211242,211242,13,7.6
1785983408,602644,14240,83886080,0,0,0,211274,211274,14,7.6
1785983418,601944,14240,83886080,0,0,0,211306,211306,13,7.6
1785983429,602524,14240,83886080,0,0,0,211337,211337,15,7.6
1785983439,601508,14240,83886080,0,0,0,211371,211371,12,7.6
1785983449,602044,14240,83886080,0,0,0,211403,211403,12,7.6
1785983459,602604,14240,83886080,0,0,0,211431,211431,15,7.6
1785983469,604180,14240,83886080,0,0,0,211465,211465,14,7.6
1785983479,602952,14240,83886080,0,0,0,211497,211497,15,7.6
1785983489,612108,14240,83886080,0,0,0,211525,211525,14,7.6
1785983499,600480,14240,83886080,0,0,0,211559,211559,12,7.6
1785983509,601936,14240,83886080,0,0,0,211591,211591,12,7.6
1785983519,601536,14240,83886080,0,0,0,211611,211611,19,7.6
1785983529,605616,14240,83886080,0,0,0,211631,211631,14,7.6
1785983539,603100,14240,83886080,0,0,0,211665,211665,12,7.6
1785983549,606068,14240,83886080,0,0,0,211697,211697,13,7.6
1785983560,606484,14240,83886080,0,0,0,211727,211727,14,7.6
1785983570,601980,14240,83886080,0,0,0,211759,211759,14,7.6
1785983580,601844,14240,83886080,0,0,0,211791,211791,14,7.6
1785983590,599912,14240,83886080,0,0,0,211823,211823,13,7.6
1785983600,604052,14240,83886080,0,0,0,211855,211855,14,7.6
1785983610,602804,14240,83886080,0,0,0,211885,211885,16,7.6
1785983620,602940,14240,83886080,0,0,0,211917,211917,15,7.6
1785983630,603872,14240,83886080,0,0,0,211951,211951,13,7.6
1785983640,601800,14240,83886080,0,0,0,211979,211979,15,7.6
1785983651,607016,14240,83886080,0,0,0,212011,212011,12,7.6
1785983661,605032,14240,83886080,0,0,0,212043,212043,12,7.6
1785983671,600640,14240,83886080,0,0,0,212073,212073,14,7.6
1785983681,601192,14240,83886080,0,0,0,212105,212105,14,7.6
1785983691,604428,14240,83886080,0,0,0,212138,212138,13,7.6
1785983701,602956,14240,83886080,0,0,0,212167,212167,13,7.6
1785983711,606148,14240,83886080,0,0,0,212199,212199,14,7.6
1785983721,604036,14240,83886080,0,0,0,212233,212233,12,7.6
1785983731,600228,14240,83886080,0,0,0,212261,212261,13,7.6
1785983741,600864,14240,83886080,0,0,0,212293,212293,13,7.6
1785983751,600216,14240,83886080,0,0,0,212325,212325,14,7.6
1785983761,603820,14240,83886080,0,0,0,212354,212354,13,7.6
1785983772,606984,14240,83886080,0,0,0,212385,212385,15,7.6
1785983782,602008,14240,83886080,0,0,0,212417,212417,15,7.6
1785983792,604844,14240,83886080,0,0,0,212449,212449,14,7.6
1785983802,601276,14240,83886080,0,0,0,212481,212481,13,7.6
1785983812,603316,14240,83886080,0,0,0,212514,212513,12,7.6
1785983822,604308,14240,83886080,0,0,0,212527,212527,24,7.6
1785983832,600536,14240,83886080,0,0,0,212555,212555,12,7.6
1785983842,601892,14240,83886080,0,0,0,212586,212586,13,7.6
1785983852,600396,14240,83886080,0,0,0,212617,212617,16,7.6
1785983863,602392,14240,83886080,0,0,0,212648,212648,12,7.6
1785983873,605932,14240,83886080,0,0,0,212680,212680,11,7.6
1785983883,599500,14240,83886080,0,0,0,212711,212708,15,7.6
1785983893,601116,14240,83886080,0,0,0,212742,212742,11,7.6
1785983903,607340,14240,83886080,0,0,0,212774,212774,12,7.6
1785983913,602324,14240,83886080,0,0,0,212803,212803,15,7.6
1785983923,602664,14240,83886080,0,0,0,212837,212837,13,7.6
1785983933,602948,14240,83886080,0,0,0,212869,212869,14,7.6
1785983943,604228,14240,83886080,0,0,0,212900,212900,14,7.6
1785983953,602520,14240,83886080,0,0,0,212932,212932,13,7.6
1785983963,607804,14240,83886080,0,0,0,212966,212966,11,7.6
1785983973,602276,14240,83886080,0,0,0,212993,212993,14,7.6
1785983983,604956,14240,83886080,0,0,0,213025,213025,14,7.6
1785983994,604452,14240,83886080,0,0,0,213057,213057,14,7.6
1785984004,606256,14240,83886080,0,0,0,213089,213089,13,7.6
1785984014,602024,14240,83886080,0,0,0,213121,213121,12,7.6
1785984024,601944,14240,83886080,0,0,0,213155,213155,12,7.6
1785984034,604352,14240,83886080,0,0,0,213171,213171,21,7.6
1785984044,603360,14240,83886080,0,0,0,213198,213198,12,7.6
1785984054,601480,14240,83886080,0,0,0,213229,213229,14,7.6
1785984064,603368,14240,83886080,0,0,0,213261,213261,14,7.6
1785984075,600016,14240,83886080,0,0,0,213293,213293,11,7.6
1785984085,601284,14240,83886080,0,0,0,213325,213325,12,7.6
1785984095,608132,14240,83886080,0,0,0,213355,213352,17,7.6
1785984105,602128,14240,83886080,0,0,0,213387,213387,11,7.6
1785984115,602964,14240,83886080,0,0,0,213419,213419,12,7.6
1785984125,599856,14240,83886080,0,0,0,213449,213449,14,7.6
1785984135,600184,14240,83886080,0,0,0,213481,213481,14,7.6
1785984145,604016,14240,83886080,0,0,0,213515,213515,12,7.6
1785984155,605104,14240,83886080,0,0,0,213543,213543,15,7.6
1785984165,605164,14240,83886080,0,0,0,213577,213577,13,7.6
1785984176,602456,14240,83886080,0,0,0,213609,213609,14,7.6
1785984186,600032,14240,83886080,0,0,0,213641,213641,12,7.6
1785984196,605160,14240,83886080,0,0,0,213673,213673,14,7.6
1785984206,601020,14240,83886080,0,0,0,213705,213705,14,7.6
1785984216,603760,14240,83886080,0,0,0,213735,213735,12,7.6
1785984226,600600,14240,83886080,0,0,0,213769,213769,12,7.6
1785984236,602240,14240,83886080,0,0,0,213801,213801,14,7.6
1785984246,603020,14240,83886080,0,0,0,213833,213833,15,7.6
1785984256,604828,14240,83886080,0,0,0,213865,213865,13,7.6
1785984266,602424,14240,83886080,0,0,0,213900,213900,12,7.6
1785984276,606040,14240,83886080,0,0,0,213931,213931,12,7.6
1785984287,601336,14240,83886080,0,0,0,213963,213963,14,7.6
1785984297,604404,14240,83886080,0,0,0,213995,213995,14,7.6
1785984307,601920,14240,83886080,0,0,0,214027,214027,13,7.6
1785984317,602272,14240,83886080,0,0,0,214061,214061,12,7.6
1785984327,603444,14240,83886080,0,0,0,214089,214087,17,7.6
1785984337,599068,14240,83886080,0,0,0,214107,214107,12,7.6
1785984347,601440,14240,83886080,0,0,0,214139,214139,14,7.6
1785984357,601588,14240,83886080,0,0,0,214173,214173,13,7.6
1785984367,602144,14240,83886080,0,0,0,214205,214205,15,7.6
1785984377,605036,14240,83886080,0,0,0,214237,214237,15,7.6
1785984387,610708,14240,83886080,0,0,0,214269,214269,16,7.6
1785984397,605160,14240,83886080,0,0,0,214302,214302,12,7.6
1785984408,601408,14240,83886080,0,0,0,214335,214335,13,7.6
1785984418,602572,14240,83886080,0,0,0,214367,214367,12,7.6
1785984428,605552,14240,83886080,0,0,0,214400,214400,14,7.6
1785984438,600576,14240,83886080,0,0,0,214433,214433,13,7.6
1785984448,606520,14240,83886080,0,0,0,214461,214461,14,7.6
1785984458,604988,14240,83886080,0,0,0,214497,214497,12,7.6
1785984468,601792,14240,83886080,0,0,0,214531,214531,12,7.6
1785984478,602992,14240,83886080,0,0,0,214559,214559,15,7.6
1785984488,599708,14240,83886080,0,0,0,214595,214595,12,7.6
1785984498,600248,14240,83886080,0,0,0,214629,214628,11,7.6
1785984508,602944,14240,83886080,0,0,0,214657,214657,15,7.6
1785984518,603344,14240,83886080,0,0,0,214691,214691,15,7.6
1785984529,608400,14240,83886080,0,0,0,214725,214723,15,7.6
1785984539,608128,14240,83886080,0,0,0,214755,214755,13,7.6
1785984549,601128,14240,83886080,0,0,0,214789,214789,12,7.6
1785984559,600516,14240,83886080,0,0,0,214821,214821,14,7.6
1785984569,600624,14240,83886080,0,0,0,214853,214853,14,7.6
1785984579,604160,14240,83886080,0,0,0,214887,214887,15,7.6
1785984589,602332,14240,83886080,0,0,0,214915,214913,18,7.6
1785984599,602276,14240,83886080,0,0,0,214947,214947,14,7.6
1785984609,603100,14240,83886080,0,0,0,214981,214981,13,7.6
1785984619,603440,14240,83886080,0,0,0,215013,215013,14,7.6
1785984629,605716,14240,83886080,0,0,0,215045,215045,13,7.6
1785984639,606552,14240,83886080,0,0,0,215079,215079,12,7.6
1785984650,607544,14240,83886080,0,0,0,215111,215111,11,7.6
1785984660,602336,14240,83886080,0,0,0,215143,215143,12,7.6
1785984670,602776,14240,83886080,0,0,0,215175,215175,14,7.6
1785984680,604044,14240,83886080,0,0,0,215205,215205,13,7.6
1785984690,601652,14240,83886080,0,0,0,215239,215239,13,7.6
1785984700,606232,14240,83886080,0,0,0,215273,215273,13,7.6
1785984710,604284,14240,83886080,0,0,0,215303,215303,11,7.6
1785984720,602124,14240,83886080,0,0,0,215335,215335,13,7.6
1785984730,600832,14240,83886080,0,0,0,215369,215369,12,7.6
1785984740,605288,14240,83886080,0,0,0,215397,215397,13,7.6
1785984750,603156,14240,83886080,0,0,0,215430,215430,14,7.6
1785984761,604752,14240,83886080,0,0,0,215463,215463,14,7.6
1785984771,605016,14240,83886080,0,0,0,215495,215495,14,7.6
1785984781,600916,14240,83886080,0,0,0,215527,215527,14,7.6
1785984791,604376,14240,83886080,0,0,0,215558,215558,15,7.6
1785984801,601796,14240,83886080,0,0,0,215592,215592,13,7.6
1785984811,602960,14240,83886080,0,0,0,215624,215624,15,7.6
1785984821,601728,14240,83886080,0,0,0,215656,215656,13,7.6
1785984831,605448,14240,83886080,0,0,0,215690,215690,13,7.6
1785984841,600924,14240,83886080,0,0,0,215723,215723,12,7.6
1785984851,603076,14240,83886080,0,0,0,215754,215754,12,7.6
1785984861,601028,14240,83886080,0,0,0,215786,215786,13,7.6
1785984872,603028,14240,83886080,0,0,0,215820,215820,13,7.6
1785984882,604664,14240,83886080,0,0,0,215852,215852,12,7.6
1785984892,602788,14240,83886080,0,0,0,215882,215882,14,7.6
1785984902,603264,14240,83886080,0,0,0,215915,215915,15,7.6
1785984912,606744,14240,83886080,0,0,0,215946,215946,13,7.6
1785984922,602756,14240,83886080,0,0,0,215980,215980,12,7.6
1785984932,608812,14240,83886080,0,0,0,216012,216012,14,7.6
1785984942,604572,14240,83886080,0,0,0,216023,216023,17,7.6
1785984952,605012,14240,83886080,0,0,0,216056,216056,15,7.6
1785984962,602280,14240,83886080,0,0,0,216089,216089,15,7.6
1785984972,604316,14240,83886080,0,0,0,216121,216121,15,7.6
1785984983,603704,14240,83886080,0,0,0,216154,216154,13,7.6
1785984993,604152,14240,83886080,0,0,0,216186,216186,14,7.6
1785985003,602700,14240,83886080,0,0,0,216219,216219,12,7.6
1785985013,603732,14240,83886080,0,0,0,216252,216252,13,7.6
1785985023,602536,14240,83886080,0,0,0,216285,216285,14,7.6
1785985033,601800,14240,83886080,0,0,0,216313,216313,14,7.6
1785985043,603104,14240,83886080,0,0,0,216348,216348,12,7.6
1785985053,608076,14240,83886080,0,0,0,216380,216380,15,7.6
1785985063,602612,14240,83886080,0,0,0,216411,216411,13,7.6
1785985073,604472,14240,83886080,0,0,0,216444,216444,13,7.6
1785985084,601012,14240,83886080,0,0,0,216477,216475,14,7.6
1785985094,600456,14240,83886080,0,0,0,216510,216510,11,7.6
1785985104,604908,14240,83886080,0,0,0,216543,216542,14,7.6
1785985114,603084,14240,83886080,0,0,0,216572,216572,16,7.6
1785985124,602264,14240,83886080,0,0,0,216606,216606,13,7.6
1785985134,604984,14240,83886080,0,0,0,216638,216638,12,7.6
1785985144,603016,14240,83886080,0,0,0,216670,216670,14,7.6
1785985154,601792,14240,83886080,0,0,0,216705,216705,12,7.6
1785985164,602892,14240,83886080,0,0,0,216738,216738,13,7.6
1785985174,602820,14240,83886080,0,0,0,216770,216770,12,7.6
1785985184,601084,14240,83886080,0,0,0,216804,216804,14,7.6
1785985194,610576,14240,83886080,0,0,0,216837,216837,13,7.6
1785985205,603916,14240,83886080,0,0,0,216869,216869,12,7.6
1785985215,600840,14240,83886080,0,0,0,216903,216903,13,7.6
1785985225,601936,14240,83886080,0,0,0,216937,216937,14,7.6
1785985235,599744,14240,83886080,0,0,0,216968,216968,13,7.6
1785985245,603392,14240,83886080,0,0,0,217002,217002,13,7.6
1785985255,603656,14240,83886080,0,0,0,217037,217037,12,7.6
1785985265,604264,14240,83886080,0,0,0,217067,217067,13,7.6
1785985275,603156,14240,83886080,0,0,0,217101,217101,13,7.6
1785985285,610068,14240,83886080,0,0,0,217134,217134,16,7.6
1785985295,607616,14240,83886080,0,0,0,217167,217166,14,7.6
1785985305,601612,14240,83886080,0,0,0,217201,217201,12,7.6
1785985315,603092,14240,83886080,0,0,0,217232,217232,14,7.6
1785985326,601688,14240,83886080,0,0,0,217266,217266,14,7.6
1785985336,603628,14240,83886080,0,0,0,217300,217300,12,7.6
1785985346,602760,14240,83886080,0,0,0,217330,217330,14,7.6
1785985356,600676,14240,83886080,0,0,0,217366,217366,14,7.6
1785985366,602048,14240,83886080,0,0,0,217400,217400,12,7.6
1785985376,600108,14240,83886080,0,0,0,217432,217432,12,7.6
1785985386,601916,14240,83886080,0,0,0,217466,217466,14,7.6
1785985396,603864,14240,83886080,0,0,0,217500,217500,14,7.6
1785985406,601344,14240,83886080,0,0,0,217530,217530,12,7.6
1785985416,604192,14240,83886080,0,0,0,217562,217562,15,7.6
1785985426,603544,14240,83886080,0,0,0,217597,217597,14,7.6
1785985436,601228,14240,83886080,0,0,0,217628,217628,13,7.6
1785985446,603708,14240,83886080,0,0,0,217660,217660,15,7.6
1785985456,609744,14240,83886080,0,0,0,217692,217692,15,7.6
1785985467,603052,14240,83886080,0,0,0,217726,217726,11,7.6
1785985477,606620,14240,83886080,0,0,0,217758,217758,12,7.6
1785985487,608512,14240,83886080,0,0,0,217786,217786,16,7.6
1785985497,600456,14240,83886080,0,0,0,217820,217820,13,7.6
1785985507,603108,14240,83886080,0,0,0,217852,217852,15,7.6
1785985517,603828,14240,83886080,0,0,0,217881,217881,14,7.6
1785985527,609136,14240,83886080,0,0,0,217915,217915,12,7.6
1785985537,604116,14240,83886080,0,0,0,217948,217948,12,7.6
1785985547,600748,14240,83886080,0,0,0,217978,217978,13,7.6
1785985557,601076,14240,83886080,0,0,0,218011,218011,12,7.6
1785985567,603628,14240,83886080,0,0,0,218043,218043,14,7.6
1785985577,602144,14240,83886080,0,0,0,218074,218074,14,7.6
1785985588,608404,14240,83886080,0,0,0,218107,218107,13,7.6
1785985598,604308,14240,83886080,0,0,0,218140,218140,13,7.6
1785985608,599916,14240,83886080,0,0,0,218172,218172,12,7.6
1785985618,601448,14240,83886080,0,0,0,218204,218204,13,7.6
1785985628,600108,14240,83886080,0,0,0,218238,218238,12,7.6
1785985638,606736,14240,83886080,0,0,0,218246,218246,25,7.6
1785985648,600400,14240,83886080,0,0,0,218280,218280,13,7.6
1785985658,605568,14240,83886080,0,0,0,218313,218312,14,7.6
1785985668,603180,14240,83886080,0,0,0,218338,218336,20,7.6
1785985678,602432,14240,83886080,0,0,0,218356,218356,13,7.6
1785985688,601596,14240,83886080,0,0,0,218388,218388,14,7.6
1785985699,604316,14240,83886080,0,0,0,218422,218422,12,7.6
1785985709,600860,14240,83886080,0,0,0,218450,218450,14,7.6
1785985719,604000,14240,83886080,0,0,0,218483,218483,14,7.6
1785985729,601048,14240,83886080,0,0,0,218516,218516,13,7.6
1785985739,605388,14240,83886080,0,0,0,218548,218548,13,7.6
1785985749,606856,14240,83886080,0,0,0,218578,218578,14,7.6
1785985759,601900,14240,83886080,0,0,0,218610,218610,15,7.6
1785985769,602740,14240,83886080,0,0,0,218642,218642,15,7.6
1785985779,602932,14240,83886080,0,0,0,218676,218675,12,7.6
1785985789,611076,14240,83886080,0,0,0,218704,218704,16,7.6
1785985799,600660,14240,83886080,0,0,0,218736,218736,13,7.6
1785985810,606180,14240,83886080,0,0,0,218769,218769,12,7.6
1785985820,604776,14240,83886080,0,0,0,218798,218798,16,7.6
1785985830,599016,14240,83886080,0,0,0,218832,218832,13,7.6
1785985840,604016,14240,83886080,0,0,0,218864,218864,14,7.6
1785985850,602812,14240,83886080,0,0,0,218892,218892,19,7.6
1785985860,602124,14240,83886080,0,0,0,218926,218926,13,7.6
1785985870,603648,14240,83886080,0,0,0,218958,218958,15,7.6
1785985880,603932,14240,83886080,0,0,0,218987,218987,16,7.6
1785985890,602788,14240,83886080,0,0,0,219020,219020,15,7.6
1785985900,602948,14240,83886080,0,0,0,219053,219053,13,7.6
1785985910,602212,14240,83886080,0,0,0,219085,219085,13,7.6
1785985920,603816,14240,83886080,0,0,0,219117,219117,14,7.6
1785985931,615584,14240,83886080,0,0,0,219151,219151,12,7.6
1785985941,602856,14240,83886080,0,0,0,219179,219179,13,7.6
1785985951,603828,14240,83886080,0,0,0,219211,219211,14,7.6
1785985961,600892,14240,83886080,0,0,0,219245,219245,12,7.6
1785985971,606656,14240,83886080,0,0,0,219273,219273,14,7.6
1785985981,600788,14240,83886080,0,0,0,219307,219307,14,7.6
1785985991,607816,14240,83886080,0,0,0,219339,219339,13,7.6
1785986001,602716,14240,83886080,0,0,0,219371,219371,14,7.6
1785986011,600372,14240,83886080,0,0,0,219403,219403,14,7.6
1785986021,601776,14240,83886080,0,0,0,219437,219437,12,7.6
1785986031,606728,14240,83886080,0,0,0,219465,219465,14,7.6
1785986041,602260,14240,83886080,0,0,0,219499,219499,13,7.6
